ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_min	dataset	error	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	protein_reference_file	r	run_name	s	samples_file	sequence_id	skipped_reads_low_rel_score	species	stop_codons	Filename	cov_med	skipped_reads_low_rel	process_id
4	9	2.152046783625731	9.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	51	244171	465	891	Staphylinidae,Trogidae,Culicidae,Chironomidae,Syrphidae,Tabanidae,Pyralidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI112-23_r_1.5_s_50_standard	85	Sphaerosoma solarii	0	None	None	None	UNIFI112-23
0	0	93.53606237816764	286.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	1285	2591358	657	1482	Staphylinidae,Lampyridae,Cleridae,Pyrochroidae,Cerambycidae,Nosodendridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI113-23_r_1.5_s_50_standard	1230	Sphaerosoma sparsum	0	None	None	None	UNIFI113-23
0	0	207.2534113060429	470.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	3554	1920537	651	1473	Scarabaeidae,Pyrochroidae,Chrysomelidae,Cerambycidae,Nymphalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI114-23_r_1.5_s_50_standard	2527	Sphaerosoma sparsum	0	None	None	None	UNIFI114-23
0	5	44.083820662768034	108.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	869	20124605	648	1482	Hydrophilidae,Syrphidae,Tineidae,Tortricidae,Zygaenidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI115-23_r_1.5_s_50_standard	1104	Sphaerosoma sparsum	0	None	None	None	UNIFI115-23
0	0	49.84405458089669	128.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	1002	8292202	642	1446	Trachypachidae,Staphylinidae,Lampyridae,Cleridae,Melyridae,Coccinellidae,Nosodendridae,Zygaenidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI116-23_r_1.5_s_50_standard	573	Sphaerosoma vallombrosae	0	None	None	None	UNIFI116-23
8	36	9.183235867446394	46.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	191	1140924	633	1386	Carabidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI117-23_r_1.5_s_50_standard	165	Sphaerosoma vallombrosae	0	None	None	None	UNIFI117-23
7	10	33.28849902534113	116.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	694	5355214	597	1389	Cerambycidae,Coccinellidae,Bothrideridae,Alexiidae,Corylophidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI118-23_r_1.5_s_50_standard	2280	Sphaerosoma vallombrosae	0	None	None	None	UNIFI118-23
10	27	16.50877192982456	54.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	373	342632	657	1509	Hydraenidae,Ptinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI123-23_r_1.5_s_50_standard	127	Lasioderma kiesenwetteri	0	None	None	None	UNIFI123-23
28	38	27.249512670565302	75.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	566	4026454	657	1497	Staphylinidae,Hydraenidae,Pyrochroidae,Ptinidae,Sphaeriusidae,Muscidae,Rhiniidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI128-23_r_1.5_s_50_standard	836	Lasioderma laeve	0	None	None	None	UNIFI128-23
26	40	6.643274853801169	24.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	150	493227	618	1335	Scarabaeidae,Tenebrionidae,Culicidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI129-23_r_1.5_s_50_standard	151	Lasioderma obscurum	0	None	None	None	UNIFI129-23
11	22	14.196881091617934	37.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	308	648745	656	1467	Staphylinidae,Hydraenidae,Ptinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI130-23_r_1.5_s_50_standard	174	Lasioderma obscurum	0	None	None	None	UNIFI130-23
9	19	8.88888888888889	34.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	161	1405730	657	1461	Staphylinidae,Pyrochroidae,Anthicidae,Dermestidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI133-23_r_1.5_s_50_standard	227	Anthicus fenestratus	0	None	None	None	UNIFI133-23
14	40	4.405458089668616	18.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	82	245799	597	1308	Rhaphidophoridae,Staphylinidae,Salpingidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI134-23_r_1.5_s_50_standard	47	Anthicus fenestratus	0	None	None	None	UNIFI134-23
7	22	6.955165692007797	20.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	164	5818635	656	1461	Staphylinidae,Hydraenidae,Cleridae,Anthicidae,Cerambycidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI137-23_r_1.5_s_50_standard	234	Anthicus invreai	0	None	None	None	UNIFI137-23
9	9	1.2592592592592593	10.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	29	225948	394	846	Carabidae,Haliplidae,Staphylinidae,Chrysomelidae,Syrphidae,Sarcophagidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI142-23_r_1.5_s_50_standard	58	Anthicus luteicornis	0	None	None	None	UNIFI142-23
22	33	4.456140350877193	12.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	103	142828	654	1368	Staphylinidae,Scarabaeidae,Cleridae,Chaetosomatidae,Pyrochroidae,Cerambycidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI148-23_r_1.5_s_50_standard	60	Anthicus tristis	0	None	None	None	UNIFI148-23
23	33	4.707602339181286	16.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	99	1621775	594	1344	Hydraenidae,Anthicidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI149-23_r_1.5_s_50_standard	134	Anthicidae	0	None	None	None	UNIFI149-23
7	31	5.272904483430799	16.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	120	198763	588	1374	Staphylinidae,Pyrochroidae,Cerambycidae,Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI152-23_r_1.5_s_50_standard	40	Cordicomus instabilis	0	None	None	None	UNIFI152-23
25	62	4.101364522417154	15.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	79	112832	621	1377	Carabidae,Gyrinidae,Staphylinidae,Cleridae,Inocelliidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI153-23_r_1.5_s_50_standard	44	Cyclodinus blandulus	0	None	None	None	UNIFI153-23
3	19	2.45224171539961	10.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	50	129659	419	1035	Carabidae,Staphylinidae,Pyrochroidae,Cerambycidae,Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI154-23_r_1.5_s_50_standard	45	Cyclodinus blandulus	0	None	None	None	UNIFI154-23
14	17	5.908382066276803	26.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	132	810480	617	1206	Anthocoridae,Carabidae,Haliplidae,Tenebrionidae,Pyrochroidae,Syrphidae,Crambidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI155-23_r_1.5_s_50_standard	68	Cyclodinus blandulus	0	None	None	None	UNIFI155-23
38	60	2.53411306042885	14.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	63	1208562	499	948	Hydrophilidae,Staphylinidae,Scarabaeidae,Cleridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI162-23_r_1.5_s_50_standard	88	Cyclodinus constrictus	0	None	None	None	UNIFI162-23
31	63	2.9941520467836256	10.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	62	376538	542	1254	Staphylinidae,Chaetosomatidae,Curculionidae,Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI166-23_r_1.5_s_50_standard	65	Cyclodinus italicus	0	None	None	None	UNIFI166-23
3	3	1.7212475633528266	10.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	31	154155	413	888	Carabidae,Staphylinidae,Geotrupidae,Anthicidae,Chrysomelidae,Cerambycidae,Dermestidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI168-23_r_1.5_s_50_standard	40	Cyclodinus larvipennis	0	None	None	None	UNIFI168-23
3	13	27.719298245614034	115.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	453	1992301	656	1479	Cleridae,Pyrochroidae,Anthicidae,Cerambycidae,Dermestidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI169-23_r_1.5_s_50_standard	437	Cyclodinus larvipennis	0	None	None	None	UNIFI169-23
12	19	7.113060428849902	20.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	145	8874442	656	1341	Anthicidae,Cerambycidae,Dermestidae,Calliphoridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI172-23_r_1.5_s_50_standard	546	Cyclodinus minutus	0	None	None	None	UNIFI172-23
21	36	6.894736842105263	38.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	150	291792	594	1194	Hydraenidae,Scarabaeidae,Buprestidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI182-23_r_1.5_s_50_standard	126	Hirticomus quadriguttatus	0	None	None	None	UNIFI182-23
22	46	8.937621832358674	30.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	154	543554	639	1452	Staphylinidae,Silphidae,Hydraenidae,Protocucujidae,Endomychidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI183-23_r_1.5_s_50_standard	91	Hirticomus quadriguttatus	0	None	None	None	UNIFI183-23
2	17	4.048732943469785	24.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	87	869634	319	942	Rhaphidophoridae,Staphylinidae,Buprestidae,Tenebrionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI184-23_r_1.5_s_50_standard	223	Hirticomus quadriguttatus	0	None	None	None	UNIFI184-23
7	8	1.7582846003898636	8.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	40	591149	390	828	Blaberidae,Staphylinidae,Scarabaeidae,Eulophidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI186-23_r_1.5_s_50_standard	121	Leptaleus rodriguesi	0	None	None	None	UNIFI186-23
22	43	7.3879142300194935	26.0	0.0	data/mge_standard_r15s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	149	714008	653	1446	Chrysomelidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-standard_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.5]	mge_standard_r15s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI187-23_r_1.5_s_50_standard	111	Leptaleus rodriguesi	0	None	None	None	UNIFI187-23
