,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
419,BGENL2998-24_r_1.5_s_100_BGENL2998-24,BGENL2998-24,9691101,205,3975,1569,0.0,77.0,12.2848948374761,7.0,>BGENL2998-24_r_1.5_s_100_BGENL2998-24
420,BGENL3007-24_r_1_s_100_BGENL3007-24,BGENL3007-24,9919590,26269,871,1569,0.0,3166.0,2236.562141491396,2347.0,>BGENL3007-24_r_1_s_100_BGENL3007-24
421,BGENL2987-24_r_1_s_100_BGENL2987-24,BGENL2987-24,1531429,1127,292,1569,0.0,175.0,73.95984703632887,74.0,>BGENL2987-24_r_1_s_100_BGENL2987-24
422,BGENL2951-24_r_1.5_s_100_BGENL2951-24,BGENL2951-24,9919015,3910,235,1569,0.0,470.0,233.78967495219885,246.0,>BGENL2951-24_r_1.5_s_100_BGENL2951-24
423,BGENL3025-24_r_1.5_s_100_BGENL3025-24,BGENL3025-24,7945188,3493,2012,1554,0.0,743.0,238.969111969112,153.5,>BGENL3025-24_r_1.5_s_100_BGENL3025-24
424,BGENL3001-24_r_1.3_s_100_BGENL3001-24,BGENL3001-24,2669985,311,610,1569,0.0,47.0,16.254302103250478,16.0,>BGENL3001-24_r_1.3_s_100_BGENL3001-24
425,BGENL2958-24_r_1.5_s_50_BGENL2958-24,BGENL2958-24,8709964,1072,3422,1569,0.0,223.0,57.65965583173996,53.0,>BGENL2958-24_r_1.5_s_50_BGENL2958-24
426,BGENL2952-24_r_1.5_s_100_BGENL2952-24,BGENL2952-24,10177603,9191,1458,1569,0.0,1074.0,574.414913957935,607.0,>BGENL2952-24_r_1.5_s_100_BGENL2952-24
427,BGENL2994-24_r_1_s_100_BGENL2994-24,BGENL2994-24,8906937,1332,603,1569,0.0,204.0,84.4168260038241,82.0,>BGENL2994-24_r_1_s_100_BGENL2994-24
428,BGENL2981-24_r_1_s_50_BGENL2981-24,BGENL2981-24,6616980,2025,756,1569,0.0,225.0,119.52963671128109,116.0,>BGENL2981-24_r_1_s_50_BGENL2981-24
429,BGENL3022-24_r_1.5_s_100_BGENL3022-24,BGENL3022-24,11587165,966,507,1557,0.0,164.0,62.16570327552986,65.0,>BGENL3022-24_r_1.5_s_100_BGENL3022-24
430,BGENL3003-24_r_1.5_s_100_BGENL3003-24,BGENL3003-24,1069630,4,263,1569,0.0,3.0,0.1720841300191204,0.0,>BGENL3003-24_r_1.5_s_100_BGENL3003-24
431,BGENL3004-24_r_1.3_s_50_BGENL3004-24,BGENL3004-24,4400931,406,627,1569,0.0,54.0,19.34608030592734,19.0,>BGENL3004-24_r_1.3_s_50_BGENL3004-24
432,BGENL3000-24_r_1.3_s_100_BGENL3000-24,BGENL3000-24,1232535,9,468,1569,0.0,4.0,0.5602294455066922,0.0,>BGENL3000-24_r_1.3_s_100_BGENL3000-24
433,BGENL2949-24_r_1.5_s_50_BGENL2949-24,BGENL2949-24,2232909,30,902,1569,0.0,27.0,2.3021032504780115,0.0,>BGENL2949-24_r_1.5_s_50_BGENL2949-24
434,BGENL3022-24_r_1.3_s_100_BGENL3022-24,BGENL3022-24,11587165,1442,507,1557,0.0,172.0,94.04624277456648,113.0,>BGENL3022-24_r_1.3_s_100_BGENL3022-24
435,BGENL2946-24_r_1.3_s_50_BGENL2946-24,BGENL2946-24,4098068,27454,10299,1569,0.0,3586.0,1434.5430210325048,1402.0,>BGENL2946-24_r_1.3_s_50_BGENL2946-24
436,BGENL2956-24_r_1.3_s_100_BGENL2956-24,BGENL2956-24,9563841,3227,2435,1569,0.0,494.0,177.93690248565966,163.0,>BGENL2956-24_r_1.3_s_100_BGENL2956-24
437,BGENL2962-24_r_1.5_s_100_BGENL2962-24,BGENL2962-24,7429274,1722,1358,1569,0.0,207.0,87.20650095602295,85.0,>BGENL2962-24_r_1.5_s_100_BGENL2962-24
438,BGENL2956-24_r_1.3_s_50_BGENL2956-24,BGENL2956-24,9563841,4834,2435,1569,0.0,554.0,228.10516252390056,212.0,>BGENL2956-24_r_1.3_s_50_BGENL2956-24
439,BGENL3014-24_r_1_s_50_BGENL3014-24,BGENL3014-24,11089298,6174,8,1545,0.0,920.0,543.2019417475728,543.0,>BGENL3014-24_r_1_s_50_BGENL3014-24
440,BGENL3006-24_r_1.3_s_50_BGENL3006-24,BGENL3006-24,7109238,13656,238,1569,0.0,1398.0,878.0879541108986,902.0,>BGENL3006-24_r_1.3_s_50_BGENL3006-24
441,BGENL2997-24_r_1.3_s_100_BGENL2997-24,BGENL2997-24,7965923,1255,1246,1569,0.0,215.0,73.87380497131932,75.0,>BGENL2997-24_r_1.3_s_100_BGENL2997-24
442,BGENL3029-24_r_1_s_50_BGENL3029-24,BGENL3029-24,6889479,289,21,1554,0.0,44.0,14.362934362934364,16.0,>BGENL3029-24_r_1_s_50_BGENL3029-24
443,BGENL2968-24_r_1.5_s_100_BGENL2968-24,BGENL2968-24,3803139,775,2420,1569,0.0,149.0,39.66730401529637,39.0,>BGENL2968-24_r_1.5_s_100_BGENL2968-24
444,BGENL2951-24_r_1_s_50_BGENL2951-24,BGENL2951-24,9919015,5722,235,1569,0.0,518.0,315.7265774378585,317.0,>BGENL2951-24_r_1_s_50_BGENL2951-24
445,BGENL3016-24_r_1.5_s_100_BGENL3016-24,BGENL3016-24,9173406,10021,1903,1545,0.0,1302.0,739.8854368932039,876.0,>BGENL3016-24_r_1.5_s_100_BGENL3016-24
446,BGENL2948-24_r_1_s_100_BGENL2948-24,BGENL2948-24,8002577,4809,747,1569,0.0,612.0,322.4799235181644,330.0,>BGENL2948-24_r_1_s_100_BGENL2948-24
447,BGENL2977-24_r_1_s_100_BGENL2977-24,BGENL2977-24,12253666,23204,139,1569,0.0,3040.0,2246.321223709369,2284.0,>BGENL2977-24_r_1_s_100_BGENL2977-24
448,BGENL2985-24_r_1.3_s_50_BGENL2985-24,BGENL2985-24,2453403,80,517,1569,0.0,33.0,4.445506692160612,0.0,>BGENL2985-24_r_1.3_s_50_BGENL2985-24
449,BGENL3022-24_r_1.5_s_50_BGENL3022-24,BGENL3022-24,11587165,1147,507,1557,0.0,176.0,68.07514450867052,73.0,>BGENL3022-24_r_1.5_s_50_BGENL3022-24
450,BGENL2975-24_r_1_s_50_BGENL2975-24,BGENL2975-24,8960314,15084,2258,1569,0.0,1598.0,1041.325047801147,1028.0,>BGENL2975-24_r_1_s_50_BGENL2975-24
451,BGENL3029-24_r_1_s_100_BGENL3029-24,BGENL3029-24,6889479,167,21,1554,0.0,34.0,10.447876447876448,10.0,>BGENL3029-24_r_1_s_100_BGENL3029-24
452,BGENL2982-24_r_1_s_100_BGENL2982-24,BGENL2982-24,5888087,566,2502,1569,0.0,238.0,53.54875717017208,22.0,>BGENL2982-24_r_1_s_100_BGENL2982-24
453,BGENL2975-24_r_1.5_s_50_BGENL2975-24,BGENL2975-24,8960314,8425,2258,1569,0.0,1505.0,566.3996175908222,546.0,>BGENL2975-24_r_1.5_s_50_BGENL2975-24
454,BGENL2965-24_r_1.3_s_100_BGENL2965-24,BGENL2965-24,6387313,992,111,1569,0.0,108.0,64.58699808795411,69.0,>BGENL2965-24_r_1.3_s_100_BGENL2965-24
455,BGENL3020-24_r_1_s_50_BGENL3020-24,BGENL3020-24,15193702,2380,346,1545,0.0,261.0,193.852427184466,201.0,>BGENL3020-24_r_1_s_50_BGENL3020-24
456,BGENL2997-24_r_1.5_s_100_BGENL2997-24,BGENL2997-24,7965923,931,1246,1569,0.0,205.0,53.233269598470365,47.0,>BGENL2997-24_r_1.5_s_100_BGENL2997-24
457,BGENL2964-24_r_1_s_100_BGENL2964-24,BGENL2964-24,4495979,403,1809,1569,0.0,135.0,33.60038240917782,16.0,>BGENL2964-24_r_1_s_100_BGENL2964-24
458,BGENL2998-24_r_1_s_50_BGENL2998-24,BGENL2998-24,9691101,1636,3975,1569,0.0,442.0,113.90248565965584,87.0,>BGENL2998-24_r_1_s_50_BGENL2998-24
459,BGENL2986-24_r_1.3_s_100_BGENL2986-24,BGENL2986-24,7433889,2032,1381,1569,0.0,309.0,116.96175908221797,116.0,>BGENL2986-24_r_1.3_s_100_BGENL2986-24
460,BGENL3010-24_r_1.5_s_100_BGENL3010-24,BGENL3010-24,1938149,1988,1838,1569,0.0,313.0,112.08604206500956,114.0,>BGENL3010-24_r_1.5_s_100_BGENL3010-24
461,BGENL2999-24_r_1.5_s_100_BGENL2999-24,BGENL2999-24,4212303,1216,1433,1569,0.0,272.0,62.701720841300194,38.0,>BGENL2999-24_r_1.5_s_100_BGENL2999-24
462,BGENL2981-24_r_1.3_s_100_BGENL2981-24,BGENL2981-24,6616980,1164,756,1569,0.0,188.0,76.30019120458891,71.0,>BGENL2981-24_r_1.3_s_100_BGENL2981-24
463,BGENL2988-24_r_1_s_100_BGENL2988-24,BGENL2988-24,1977549,2126,1027,1569,0.0,295.0,146.63862332695984,134.0,>BGENL2988-24_r_1_s_100_BGENL2988-24
464,BGENL2965-24_r_1.5_s_100_BGENL2965-24,BGENL2965-24,6387313,751,111,1569,0.0,100.0,44.7227533460803,50.0,>BGENL2965-24_r_1.5_s_100_BGENL2965-24
465,BGENL2973-24_r_1.5_s_50_BGENL2973-24,BGENL2973-24,4001028,47066,13123,1569,0.0,9018.0,2796.715105162524,2690.0,>BGENL2973-24_r_1.5_s_50_BGENL2973-24
466,BGENL2957-24_r_1.3_s_100_BGENL2957-24,BGENL2957-24,9898133,4225,2605,1569,0.0,607.0,242.65009560229444,230.0,>BGENL2957-24_r_1.3_s_100_BGENL2957-24
467,BGENL2963-24_r_1.5_s_50_BGENL2963-24,BGENL2963-24,7236077,3900,781,1569,0.0,365.0,198.2868068833652,198.0,>BGENL2963-24_r_1.5_s_50_BGENL2963-24
468,BGENL3001-24_r_1.5_s_100_BGENL3001-24,BGENL3001-24,2669985,241,610,1569,0.0,38.0,12.476099426386233,13.0,>BGENL3001-24_r_1.5_s_100_BGENL3001-24
469,BGENL3011-24_r_1_s_100_BGENL3011-24,BGENL3011-24,8519354,7129,470,1569,0.0,772.0,525.9579349904398,539.0,>BGENL3011-24_r_1_s_100_BGENL3011-24
470,BGENL3002-24_r_1.3_s_50_BGENL3002-24,BGENL3002-24,850244,106,165,1569,0.0,18.0,4.588910133843212,4.0,>BGENL3002-24_r_1.3_s_50_BGENL3002-24
471,BGENL2954-24_r_1.3_s_100_BGENL2954-24,BGENL2954-24,6823549,1278,211,1569,0.0,125.0,72.93690248565966,75.0,>BGENL2954-24_r_1.3_s_100_BGENL2954-24
472,BGENL2977-24_r_1.5_s_50_BGENL2977-24,BGENL2977-24,12253666,12202,139,1569,0.0,2903.0,1110.7533460803058,995.0,>BGENL2977-24_r_1.5_s_50_BGENL2977-24
473,BGENL2982-24_r_1_s_50_BGENL2982-24,BGENL2982-24,5888087,944,2502,1569,0.0,345.0,67.8642447418738,41.0,>BGENL2982-24_r_1_s_50_BGENL2982-24
474,BGENL3007-24_r_1.5_s_50_BGENL3007-24,BGENL3007-24,9919590,20953,871,1569,0.0,3116.0,1702.942638623327,2022.0,>BGENL3007-24_r_1.5_s_50_BGENL3007-24
475,BGENL2966-24_r_1_s_100_BGENL2966-24,BGENL2966-24,5272672,568,282,1569,0.0,81.0,33.875717017208416,31.0,>BGENL2966-24_r_1_s_100_BGENL2966-24
476,BGENL3009-24_r_1_s_50_BGENL3009-24,BGENL3009-24,12827933,49403,2628,1569,0.0,6476.0,4276.162523900573,4440.0,>BGENL3009-24_r_1_s_50_BGENL3009-24
477,BGENL2946-24_r_1_s_50_BGENL2946-24,BGENL2946-24,4098068,30954,10299,1569,0.0,3597.0,1607.7609942638624,1585.0,>BGENL2946-24_r_1_s_50_BGENL2946-24
478,BGENL2957-24_r_1.3_s_50_BGENL2957-24,BGENL2957-24,9898133,5566,2605,1569,0.0,691.0,286.37858508604205,274.0,>BGENL2957-24_r_1.3_s_50_BGENL2957-24
479,BGENL3018-24_r_1.5_s_50_BGENL3018-24,BGENL3018-24,13065856,2150,143,1545,0.0,283.0,199.58058252427185,225.0,>BGENL3018-24_r_1.5_s_50_BGENL3018-24
480,BGENL2998-24_r_1.3_s_50_BGENL2998-24,BGENL2998-24,9691101,515,3975,1569,0.0,132.0,28.780114722753343,23.0,>BGENL2998-24_r_1.3_s_50_BGENL2998-24
481,BGENL3001-24_r_1.3_s_50_BGENL3001-24,BGENL3001-24,2669985,558,610,1569,0.0,70.0,24.120458891013385,24.0,>BGENL3001-24_r_1.3_s_50_BGENL3001-24
482,BGENL2999-24_r_1.5_s_50_BGENL2999-24,BGENL2999-24,4212303,1923,1433,1569,0.0,347.0,84.82600382409179,57.0,>BGENL2999-24_r_1.5_s_50_BGENL2999-24
483,BGENL2985-24_r_1_s_100_BGENL2985-24,BGENL2985-24,2453403,229,517,1569,0.0,74.0,21.518164435946463,11.0,>BGENL2985-24_r_1_s_100_BGENL2985-24
484,BGENL2985-24_r_1_s_50_BGENL2985-24,BGENL2985-24,2453403,371,517,1569,0.0,135.0,26.630975143403443,16.0,>BGENL2985-24_r_1_s_50_BGENL2985-24
485,BGENL3018-24_r_1.5_s_100_BGENL3018-24,BGENL3018-24,13065856,2065,143,1545,0.0,280.0,197.02330097087375,224.0,>BGENL3018-24_r_1.5_s_100_BGENL3018-24
486,BGENL3009-24_r_1.3_s_100_BGENL3009-24,BGENL3009-24,12827933,45494,2628,1569,0.0,5514.0,4054.942638623327,4277.0,>BGENL3009-24_r_1.3_s_100_BGENL3009-24
487,BGENL3020-24_r_1.5_s_50_BGENL3020-24,BGENL3020-24,15193702,1726,346,1545,0.0,260.0,140.27961165048544,166.0,>BGENL3020-24_r_1.5_s_50_BGENL3020-24
488,BGENL3015-24_r_1.5_s_50_BGENL3015-24,BGENL3015-24,6828916,97,86,1545,0.0,17.0,5.831067961165049,5.0,>BGENL3015-24_r_1.5_s_50_BGENL3015-24
489,BGENL2958-24_r_1_s_100_BGENL2958-24,BGENL2958-24,8709964,973,3422,1569,0.0,130.0,63.70745697896749,63.0,>BGENL2958-24_r_1_s_100_BGENL2958-24
490,BGENL2998-24_r_1_s_100_BGENL2998-24,BGENL2998-24,9691101,1059,3975,1569,0.0,288.0,91.96940726577438,62.0,>BGENL2998-24_r_1_s_100_BGENL2998-24
491,BGENL2980-24_r_1.5_s_100_BGENL2980-24,BGENL2980-24,8784436,5270,5451,1569,0.0,893.0,364.5984703632887,374.0,>BGENL2980-24_r_1.5_s_100_BGENL2980-24
492,BGENL2990-24_r_1.5_s_50_BGENL2990-24,BGENL2990-24,11362291,2177,2013,1569,0.0,444.0,169.1548757170172,176.0,>BGENL2990-24_r_1.5_s_50_BGENL2990-24
493,BGENL3035-24_r_1.3_s_100_BGENL3035-24,BGENL3035-24,15706106,1877,399,1554,0.0,399.0,166.51351351351352,184.5,>BGENL3035-24_r_1.3_s_100_BGENL3035-24
494,BGENL2978-24_r_1.3_s_50_BGENL2978-24,BGENL2978-24,5092830,1728,639,1569,0.0,205.0,88.01147227533461,92.0,>BGENL2978-24_r_1.3_s_50_BGENL2978-24
495,BGENL3005-24_r_1.3_s_100_BGENL3005-24,BGENL3005-24,7621369,4714,3037,1569,0.0,693.0,292.9751434034417,281.0,>BGENL3005-24_r_1.3_s_100_BGENL3005-24
496,BGENL3038-24_r_1.5_s_50_BGENL3038-24,BGENL3038-24,10236759,7259,541,1557,0.0,817.0,506.5394990366089,569.0,>BGENL3038-24_r_1.5_s_50_BGENL3038-24
497,BGENL3017-24_r_1_s_50_BGENL3017-24,BGENL3017-24,11977080,5742,3457,1545,0.0,2873.0,348.9864077669903,282.0,>BGENL3017-24_r_1_s_50_BGENL3017-24
498,BGENL3012-24_r_1_s_100_BGENL3012-24,BGENL3012-24,21349760,17810,80,1545,1110.0,2072.0,1715.2271844660197,1750.0,>BGENL3012-24_r_1_s_100_BGENL3012-24
499,BGENL2971-24_r_1.5_s_100_BGENL2971-24,BGENL2971-24,9749289,1768,2356,1569,0.0,371.0,100.80688336520076,98.0,>BGENL2971-24_r_1.5_s_100_BGENL2971-24
500,BGENL2985-24_r_1.5_s_100_BGENL2985-24,BGENL2985-24,2453403,16,517,1569,0.0,16.0,0.858508604206501,0.0,>BGENL2985-24_r_1.5_s_100_BGENL2985-24
501,BGENL2970-24_r_1.3_s_50_BGENL2970-24,BGENL2970-24,8025332,1843,2371,1569,0.0,224.0,84.43594646271511,89.0,>BGENL2970-24_r_1.3_s_50_BGENL2970-24
502,BGENL3016-24_r_1_s_50_BGENL3016-24,BGENL3016-24,9173406,16767,1903,1545,0.0,1708.0,1212.13786407767,1208.0,>BGENL3016-24_r_1_s_50_BGENL3016-24
503,BGENL3008-24_r_1.5_s_50_BGENL3008-24,BGENL3008-24,17067802,4884,1488,1569,0.0,638.0,376.11281070745696,440.0,>BGENL3008-24_r_1.5_s_50_BGENL3008-24
504,BGENL2968-24_r_1.3_s_100_BGENL2968-24,BGENL2968-24,3803139,1082,2420,1569,0.0,177.0,58.70554493307839,62.0,>BGENL2968-24_r_1.3_s_100_BGENL2968-24
505,BGENL3023-24_r_1.5_s_50_BGENL3023-24,BGENL3023-24,11536265,23695,9247,1557,0.0,4527.0,2165.9884393063585,2415.0,>BGENL3023-24_r_1.5_s_50_BGENL3023-24
506,BGENL2989-24_r_1_s_100_BGENL2989-24,BGENL2989-24,1725829,2601,269,1569,0.0,348.0,174.67112810707457,171.0,>BGENL2989-24_r_1_s_100_BGENL2989-24
507,BGENL3019-24_r_1_s_100_BGENL3019-24,BGENL3019-24,16701291,6674,700,1545,0.0,745.0,623.547572815534,632.0,>BGENL3019-24_r_1_s_100_BGENL3019-24
508,BGENL3028-24_r_1.5_s_100_BGENL3028-24,BGENL3028-24,9341554,3901,2540,1554,0.0,1057.0,323.1911196911197,98.0,>BGENL3028-24_r_1.5_s_100_BGENL3028-24
509,BGENL2983-24_r_1.3_s_100_BGENL2983-24,BGENL2983-24,6404446,946,505,1569,0.0,146.0,54.68833652007648,57.0,>BGENL2983-24_r_1.3_s_100_BGENL2983-24
510,BGENL2962-24_r_1_s_50_BGENL2962-24,BGENL2962-24,7429274,3503,1358,1569,58.0,356.0,173.7418738049713,163.0,>BGENL2962-24_r_1_s_50_BGENL2962-24
511,BGENL2991-24_r_1_s_50_BGENL2991-24,BGENL2991-24,9120202,20698,423,1569,0.0,2228.0,1762.7456978967496,1845.0,>BGENL2991-24_r_1_s_50_BGENL2991-24
512,BGENL2954-24_r_1.5_s_50_BGENL2954-24,BGENL2954-24,6823549,1505,211,1569,0.0,131.0,78.21988527724666,80.0,>BGENL2954-24_r_1.5_s_50_BGENL2954-24
513,BGENL3036-24_r_1.5_s_100_BGENL3036-24,BGENL3036-24,7750610,253,264,1554,0.0,63.0,13.83783783783784,0.0,>BGENL3036-24_r_1.5_s_100_BGENL3036-24
514,BGENL3026-24_r_1.3_s_100_BGENL3026-24,BGENL3026-24,7857132,4926,2287,1554,0.0,764.0,328.7799227799228,401.0,>BGENL3026-24_r_1.3_s_100_BGENL3026-24
515,BGENL2983-24_r_1.5_s_50_BGENL2983-24,BGENL2983-24,6404446,988,505,1569,0.0,160.0,47.44168260038241,43.0,>BGENL2983-24_r_1.5_s_50_BGENL2983-24
516,BGENL2981-24_r_1.5_s_100_BGENL2981-24,BGENL2981-24,6616980,742,756,1569,0.0,177.0,47.45697896749522,35.0,>BGENL2981-24_r_1.5_s_100_BGENL2981-24
517,BGENL2991-24_r_1.5_s_100_BGENL2991-24,BGENL2991-24,9120202,9530,423,1569,0.0,1990.0,820.5927342256214,698.0,>BGENL2991-24_r_1.5_s_100_BGENL2991-24
518,BGENL2980-24_r_1_s_100_BGENL2980-24,BGENL2980-24,8784436,9257,5451,1569,0.0,999.0,673.9923518164436,699.0,>BGENL2980-24_r_1_s_100_BGENL2980-24
519,BGENL2991-24_r_1.3_s_100_BGENL2991-24,BGENL2991-24,9120202,15675,423,1569,0.0,2201.0,1409.3116634799237,1603.0,>BGENL2991-24_r_1.3_s_100_BGENL2991-24
520,BGENL3037-24_r_1.5_s_50_BGENL3037-24,BGENL3037-24,11450613,839,724,1554,0.0,217.0,57.48069498069498,18.0,>BGENL3037-24_r_1.5_s_50_BGENL3037-24
521,BGENL2955-24_r_1.3_s_50_BGENL2955-24,BGENL2955-24,7183294,121601,2255,1569,0.0,13888.0,7886.938814531549,7403.0,>BGENL2955-24_r_1.3_s_50_BGENL2955-24
522,BGE00197-NC_r_1.5_s_50_BGE00197-NC,BGE00197-NC,1132,0,0,1539,0.0,0.0,0.0,0.0,>BGE00197-NC_r_1.5_s_50_BGE00197-NC
523,BGENL3023-24_r_1.3_s_100_BGENL3023-24,BGENL3023-24,11536265,35344,9247,1557,0.0,5112.0,3322.2504816955684,3883.0,>BGENL3023-24_r_1.3_s_100_BGENL3023-24
524,BGENL3000-24_r_1_s_50_BGENL3000-24,BGENL3000-24,1232535,195,468,1569,0.0,72.0,13.697896749521988,7.0,>BGENL3000-24_r_1_s_50_BGENL3000-24
525,BGENL2947-24_r_1.5_s_100_BGENL2947-24,BGENL2947-24,8229907,1507,304,1569,0.0,219.0,94.45889101338432,101.0,>BGENL2947-24_r_1.5_s_100_BGENL2947-24
526,BGENL2969-24_r_1.3_s_50_BGENL2969-24,BGENL2969-24,6097077,4587,1065,1569,0.0,656.0,249.2715105162524,254.0,>BGENL2969-24_r_1.3_s_50_BGENL2969-24
527,BGENL3027-24_r_1.5_s_50_BGENL3027-24,BGENL3027-24,10252323,1002,546,1554,0.0,192.0,54.0965250965251,9.5,>BGENL3027-24_r_1.5_s_50_BGENL3027-24
528,BGENL2966-24_r_1.5_s_50_BGENL2966-24,BGENL2966-24,5272672,584,282,1569,0.0,94.0,30.73613766730401,27.0,>BGENL2966-24_r_1.5_s_50_BGENL2966-24
529,BGENL2969-24_r_1.5_s_50_BGENL2969-24,BGENL2969-24,6097077,3106,1065,1569,0.0,545.0,164.25047801147227,160.0,>BGENL2969-24_r_1.5_s_50_BGENL2969-24
530,BGENL2951-24_r_1.3_s_100_BGENL2951-24,BGENL2951-24,9919015,4491,235,1569,0.0,478.0,268.8642447418738,266.0,>BGENL2951-24_r_1.3_s_100_BGENL2951-24
531,BGENL3040-24_r_1.3_s_100_BGENL3040-24,BGENL3040-24,10999591,1933,134,1557,0.0,224.0,143.07129094412332,138.0,>BGENL3040-24_r_1.3_s_100_BGENL3040-24
532,BGENL3034-24_r_1.5_s_50_BGENL3034-24,BGENL3034-24,9438874,165,168,1554,0.0,35.0,7.602316602316602,1.0,>BGENL3034-24_r_1.5_s_50_BGENL3034-24
533,BGENL2996-24_r_1.3_s_50_BGENL2996-24,BGENL2996-24,8893552,7290,901,1569,0.0,729.0,376.1472275334608,399.0,>BGENL2996-24_r_1.3_s_50_BGENL2996-24
534,BGENL2989-24_r_1.5_s_100_BGENL2989-24,BGENL2989-24,1725829,1556,269,1569,0.0,311.0,99.8413001912046,91.0,>BGENL2989-24_r_1.5_s_100_BGENL2989-24
535,BGENL2994-24_r_1.3_s_50_BGENL2994-24,BGENL2994-24,8906937,1591,603,1569,0.0,226.0,78.41491395793498,69.0,>BGENL2994-24_r_1.3_s_50_BGENL2994-24
536,BGENL2973-24_r_1_s_100_BGENL2973-24,BGENL2973-24,4001028,73588,13123,1569,0.0,9322.0,4982.6481835564055,4746.0,>BGENL2973-24_r_1_s_100_BGENL2973-24
537,BGENL2998-24_r_1.3_s_100_BGENL2998-24,BGENL2998-24,9691101,347,3975,1569,0.0,108.0,23.414913957934992,18.0,>BGENL2998-24_r_1.3_s_100_BGENL2998-24
538,BGENL2949-24_r_1.3_s_50_BGENL2949-24,BGENL2949-24,2232909,87,902,1569,0.0,48.0,5.047801147227533,0.0,>BGENL2949-24_r_1.3_s_50_BGENL2949-24
539,BGENL3012-24_r_1.3_s_100_BGENL3012-24,BGENL3012-24,21349760,17738,80,1545,1109.0,2063.0,1709.768932038835,1743.0,>BGENL3012-24_r_1.3_s_100_BGENL3012-24
540,BGENL2980-24_r_1.3_s_100_BGENL2980-24,BGENL2980-24,8784436,7587,5451,1569,0.0,991.0,542.5869980879542,551.0,>BGENL2980-24_r_1.3_s_100_BGENL2980-24
541,BGENL2980-24_r_1.3_s_50_BGENL2980-24,BGENL2980-24,8784436,8610,5451,1569,0.0,1028.0,577.093690248566,604.0,>BGENL2980-24_r_1.3_s_50_BGENL2980-24
542,BGENL2987-24_r_1.3_s_100_BGENL2987-24,BGENL2987-24,1531429,939,292,1569,0.0,151.0,58.45315487571702,55.0,>BGENL2987-24_r_1.3_s_100_BGENL2987-24
543,BGENL2978-24_r_1.5_s_100_BGENL2978-24,BGENL2978-24,5092830,943,639,1569,0.0,176.0,53.08413001912046,51.0,>BGENL2978-24_r_1.5_s_100_BGENL2978-24
544,BGENL2962-24_r_1.3_s_100_BGENL2962-24,BGENL2962-24,7429274,1977,1358,1569,23.0,236.0,103.16826003824092,98.0,>BGENL2962-24_r_1.3_s_100_BGENL2962-24
545,BGENL3006-24_r_1.5_s_50_BGENL3006-24,BGENL3006-24,7109238,10566,238,1569,0.0,1338.0,672.4665391969407,766.0,>BGENL3006-24_r_1.5_s_50_BGENL3006-24
546,BGENL3036-24_r_1_s_50_BGENL3036-24,BGENL3036-24,7750610,811,264,1554,0.0,127.0,36.12741312741313,40.5,>BGENL3036-24_r_1_s_50_BGENL3036-24
547,BGENL3015-24_r_1_s_100_BGENL3015-24,BGENL3015-24,6828916,132,86,1545,0.0,21.0,8.69126213592233,8.0,>BGENL3015-24_r_1_s_100_BGENL3015-24
548,BGENL3025-24_r_1_s_50_BGENL3025-24,BGENL3025-24,7945188,6188,2012,1554,0.0,788.0,393.05019305019306,558.0,>BGENL3025-24_r_1_s_50_BGENL3025-24
549,BGENL3039-24_r_1_s_50_BGENL3039-24,BGENL3039-24,8664218,114749,528,1557,0.0,11130.0,7395.992292870906,7732.0,>BGENL3039-24_r_1_s_50_BGENL3039-24
550,BGENL2976-24_r_1.3_s_50_BGENL2976-24,BGENL2976-24,9066027,114690,30404,1569,0.0,17611.0,7351.912045889101,7529.0,>BGENL2976-24_r_1.3_s_50_BGENL2976-24
551,BGENL2987-24_r_1_s_50_BGENL2987-24,BGENL2987-24,1531429,1626,292,1569,0.0,212.0,91.20841300191204,89.0,>BGENL2987-24_r_1_s_50_BGENL2987-24
552,BGENL2964-24_r_1.5_s_50_BGENL2964-24,BGENL2964-24,4495979,193,1809,1569,0.0,51.0,8.510516252390058,6.0,>BGENL2964-24_r_1.5_s_50_BGENL2964-24
553,BGENL3015-24_r_1_s_50_BGENL3015-24,BGENL3015-24,6828916,171,86,1545,0.0,22.0,10.015533980582523,10.0,>BGENL3015-24_r_1_s_50_BGENL3015-24
554,BGENL2989-24_r_1.5_s_50_BGENL2989-24,BGENL2989-24,1725829,1770,269,1569,0.0,322.0,106.2791586998088,99.0,>BGENL2989-24_r_1.5_s_50_BGENL2989-24
555,BGENL3040-24_r_1_s_50_BGENL3040-24,BGENL3040-24,10999591,2356,134,1557,0.0,238.0,159.51830443159923,157.0,>BGENL3040-24_r_1_s_50_BGENL3040-24
556,BGENL3001-24_r_1.5_s_50_BGENL3001-24,BGENL3001-24,2669985,366,610,1569,0.0,47.0,16.237093690248567,17.0,>BGENL3001-24_r_1.5_s_50_BGENL3001-24
557,BGENL3007-24_r_1.5_s_100_BGENL3007-24,BGENL3007-24,9919590,19592,871,1569,0.0,3106.0,1663.9273422562142,1886.0,>BGENL3007-24_r_1.5_s_100_BGENL3007-24
558,BGENL3011-24_r_1.3_s_100_BGENL3011-24,BGENL3011-24,8519354,6757,470,1569,0.0,728.0,500.3747609942639,527.0,>BGENL3011-24_r_1.3_s_100_BGENL3011-24
