,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
404,BBIOP3352-24_r_1.3_s_50_BBIOP3352-24,BBIOP3352-24,7652428,1437,75,1530,57.0,226.0,105.2313725490196,99.0,>BBIOP3352-24_r_1.3_s_50_BBIOP3352-24
405,BBIOP3417-24_r_1.3_s_100_BBIOP3417-24,BBIOP3417-24,4749727,816,104,1581,0.0,139.0,92.2068311195446,102.0,>BBIOP3417-24_r_1.3_s_100_BBIOP3417-24
406,BBIOP3370-24_r_1.3_s_50_BBIOP3370-24,BBIOP3370-24,5780780,614,677,1503,5.0,80.0,30.339321357285428,26.0,>BBIOP3370-24_r_1.3_s_50_BBIOP3370-24
407,BBIOP3365-24_r_1.5_s_100_BBIOP3365-24,BBIOP3365-24,7387943,613,591,1536,0.0,84.0,49.28515625,48.0,>BBIOP3365-24_r_1.5_s_100_BBIOP3365-24
408,BBIOP3379-24_r_1.3_s_100_BBIOP3379-24,BBIOP3379-24,7269519,2277,25,1530,0.0,324.0,259.12549019607843,263.0,>BBIOP3379-24_r_1.3_s_100_BBIOP3379-24
409,BBIOP3395-24_r_1.5_s_50_BBIOP3395-24,BBIOP3395-24,4499270,264,421,1581,0.0,70.0,23.07210626185958,22.0,>BBIOP3395-24_r_1.5_s_50_BBIOP3395-24
410,BBIOP3373-24_r_1.5_s_50_BBIOP3373-24,BBIOP3373-24,1455163,373,221,1533,2.0,66.0,19.819960861056757,17.0,>BBIOP3373-24_r_1.5_s_50_BBIOP3373-24
411,BBIOP3336-24_r_1_s_50_BBIOP3336-24,BBIOP3336-24,7335947,1004,82,1536,1.0,150.0,64.302734375,59.0,>BBIOP3336-24_r_1_s_50_BBIOP3336-24
412,BBIOP3343-24_r_1.3_s_100_BBIOP3343-24,BBIOP3343-24,4729170,637,220,1533,17.0,82.0,49.771037181996086,47.0,>BBIOP3343-24_r_1.3_s_100_BBIOP3343-24
413,BBIOP3381-24_r_1.5_s_100_BBIOP3381-24,BBIOP3381-24,4772121,1190,198,1530,0.0,203.0,137.68823529411765,141.0,>BBIOP3381-24_r_1.5_s_100_BBIOP3381-24
414,BBIOP3404-24_r_1.5_s_50_BBIOP3404-24,BBIOP3404-24,7324778,2541,28,1536,0.0,393.0,261.060546875,256.0,>BBIOP3404-24_r_1.5_s_50_BBIOP3404-24
415,BBIOP3352-24_r_1.3_s_100_BBIOP3352-24,BBIOP3352-24,7652428,1284,75,1530,43.0,195.0,101.0313725490196,95.5,>BBIOP3352-24_r_1.3_s_100_BBIOP3352-24
416,BBIOP3380-24_r_1.5_s_50_BBIOP3380-24,BBIOP3380-24,5737077,3314,51,1530,0.0,470.0,367.8666666666667,368.5,>BBIOP3380-24_r_1.5_s_50_BBIOP3380-24
417,BBIOP3370-24_r_1.5_s_50_BBIOP3370-24,BBIOP3370-24,5780780,561,677,1503,3.0,75.0,26.2874251497006,24.0,>BBIOP3370-24_r_1.5_s_50_BBIOP3370-24
418,BBIOP3382-24_r_1.3_s_100_BBIOP3382-24,BBIOP3382-24,1579260,859,156,1530,0.0,155.0,92.77058823529411,94.0,>BBIOP3382-24_r_1.3_s_100_BBIOP3382-24
419,BBIOP3417-24_r_1.3_s_50_BBIOP3417-24,BBIOP3417-24,4749727,894,104,1581,0.0,139.0,94.44781783681216,103.0,>BBIOP3417-24_r_1.3_s_50_BBIOP3417-24
420,BBIOP3355-24_r_1.5_s_100_BBIOP3355-24,BBIOP3355-24,1349896,42,463,1533,0.0,22.0,3.3228962818003915,0.0,>BBIOP3355-24_r_1.5_s_100_BBIOP3355-24
421,BBIOP3416-24_r_1.5_s_50_BBIOP3416-24,BBIOP3416-24,5962049,1895,773,1530,49.0,290.0,208.7,227.5,>BBIOP3416-24_r_1.5_s_50_BBIOP3416-24
422,BBIOP3408-24_r_1_s_50_BBIOP3408-24,BBIOP3408-24,4961274,2620,388,1533,219.0,388.0,275.8512720156556,264.0,>BBIOP3408-24_r_1_s_50_BBIOP3408-24
423,BBIOP3367-24_r_1.5_s_100_BBIOP3367-24,BBIOP3367-24,5957771,1870,398,1533,73.0,240.0,145.38551859099803,135.0,>BBIOP3367-24_r_1.5_s_100_BBIOP3367-24
424,BBIOP3368-24_r_1_s_100_BBIOP3368-24,BBIOP3368-24,2725425,243,630,1503,0.0,84.0,28.736526946107784,21.0,>BBIOP3368-24_r_1_s_100_BBIOP3368-24
425,BBIOP3345-24_r_1_s_50_BBIOP3345-24,BBIOP3345-24,7629809,1987,15,1530,111.0,248.0,158.12156862745098,154.0,>BBIOP3345-24_r_1_s_50_BBIOP3345-24
426,BBIOP3389-24_r_1.5_s_50_BBIOP3389-24,BBIOP3389-24,7907395,1737,877,1533,118.0,227.0,172.86301369863014,172.0,>BBIOP3389-24_r_1.5_s_50_BBIOP3389-24
427,BBIOP3373-24_r_1_s_50_BBIOP3373-24,BBIOP3373-24,1455163,492,221,1533,6.0,83.0,29.587084148727985,25.0,>BBIOP3373-24_r_1_s_50_BBIOP3373-24
428,BBIOP3363-24_r_1.5_s_100_BBIOP3363-24,BBIOP3363-24,5701519,619,154,1536,0.0,78.0,45.974609375,46.0,>BBIOP3363-24_r_1.5_s_100_BBIOP3363-24
429,BBIOP3374-24_r_1_s_50_BBIOP3374-24,BBIOP3374-24,4018419,710,236,1536,1.0,78.0,43.419921875,42.0,>BBIOP3374-24_r_1_s_50_BBIOP3374-24
430,BBIOP3400-24_r_1.3_s_100_BBIOP3400-24,BBIOP3400-24,3674699,13551,83,1533,1049.0,2046.0,1577.0078277886498,1539.0,>BBIOP3400-24_r_1.3_s_100_BBIOP3400-24
431,BBIOP3381-24_r_1.3_s_50_BBIOP3381-24,BBIOP3381-24,4772121,1468,198,1530,0.0,217.0,155.95490196078433,153.0,>BBIOP3381-24_r_1.3_s_50_BBIOP3381-24
432,BBIOP3392-24_r_1.3_s_50_BBIOP3392-24,BBIOP3392-24,5780808,2530,528,1530,0.0,356.0,245.24117647058824,253.0,>BBIOP3392-24_r_1.3_s_50_BBIOP3392-24
433,BBIOP3338-24_r_1.5_s_100_BBIOP3338-24,BBIOP3338-24,4209387,269,153,1536,0.0,39.0,20.134765625,20.0,>BBIOP3338-24_r_1.5_s_100_BBIOP3338-24
434,BBIOP3360-24_r_1_s_50_BBIOP3360-24,BBIOP3360-24,532978,60,149,1533,0.0,17.0,4.080234833659492,3.0,>BBIOP3360-24_r_1_s_50_BBIOP3360-24
435,BBIOP3408-24_r_1.5_s_50_BBIOP3408-24,BBIOP3408-24,4961274,2492,388,1533,217.0,387.0,269.36399217221134,258.0,>BBIOP3408-24_r_1.5_s_50_BBIOP3408-24
436,BBIOP3394-24_r_1.5_s_100_BBIOP3394-24,BBIOP3394-24,5482399,1021,39,1530,0.0,143.0,97.30588235294118,97.0,>BBIOP3394-24_r_1.5_s_100_BBIOP3394-24
437,BBIOP3415-24_r_1_s_100_BBIOP3415-24,BBIOP3415-24,6257008,1114,24,1530,64.0,171.0,109.90196078431372,110.0,>BBIOP3415-24_r_1_s_100_BBIOP3415-24
438,BBIOP3339-24_r_1.5_s_50_BBIOP3339-24,BBIOP3339-24,4348805,601,291,1536,1.0,89.0,47.248046875,48.0,>BBIOP3339-24_r_1.5_s_50_BBIOP3339-24
439,BBIOP3341-24_r_1.3_s_50_BBIOP3341-24,BBIOP3341-24,4581795,1176,14,1530,55.0,182.0,104.37254901960785,105.0,>BBIOP3341-24_r_1.3_s_50_BBIOP3341-24
440,BBIOP3398-24_r_1.3_s_100_BBIOP3398-24,BBIOP3398-24,3687448,2268,17,1533,124.0,432.0,245.55381604696677,231.0,>BBIOP3398-24_r_1.3_s_100_BBIOP3398-24
441,BBIOP3418-24_r_1.3_s_100_BBIOP3418-24,BBIOP3418-24,1052629,566,41,1530,39.0,80.0,64.15098039215687,65.0,>BBIOP3418-24_r_1.3_s_100_BBIOP3418-24
442,BBIOP3336-24_r_1.3_s_50_BBIOP3336-24,BBIOP3336-24,7335947,874,82,1536,1.0,145.0,58.072265625,53.0,>BBIOP3336-24_r_1.3_s_50_BBIOP3336-24
443,BBIOP3326-24_r_1_s_50_BBIOP3326-24,BBIOP3326-24,5613091,176,492,1539,0.0,38.0,8.04093567251462,7.0,>BBIOP3326-24_r_1_s_50_BBIOP3326-24
444,BBIOP3356-24_r_1.3_s_50_BBIOP3356-24,BBIOP3356-24,1641709,161,490,1533,0.0,42.0,13.246575342465754,9.0,>BBIOP3356-24_r_1.3_s_50_BBIOP3356-24
445,BBIOP3369-24_r_1.3_s_100_BBIOP3369-24,BBIOP3369-24,3571746,260,533,1503,0.0,39.0,16.089820359281436,15.0,>BBIOP3369-24_r_1.3_s_100_BBIOP3369-24
446,BBIOP3393-24_r_1.3_s_100_BBIOP3393-24,BBIOP3393-24,6191365,1209,601,1530,0.0,154.0,114.62352941176472,118.0,>BBIOP3393-24_r_1.3_s_100_BBIOP3393-24
447,BBIOP3354-24_r_1.5_s_100_BBIOP3354-24,BBIOP3354-24,6045334,1247,75,1530,49.0,145.0,92.77450980392156,90.0,>BBIOP3354-24_r_1.5_s_100_BBIOP3354-24
448,BBIOP3397-24_r_1_s_50_BBIOP3397-24,BBIOP3397-24,4420874,3063,736,1581,0.0,485.0,336.2314990512334,362.0,>BBIOP3397-24_r_1_s_50_BBIOP3397-24
449,BBIOP3388-24_r_1.5_s_100_BBIOP3388-24,BBIOP3388-24,5750107,577,38,1533,34.0,88.0,63.98630136986301,62.0,>BBIOP3388-24_r_1.5_s_100_BBIOP3388-24
450,BBIOP3398-24_r_1_s_50_BBIOP3398-24,BBIOP3398-24,3687448,2457,17,1533,132.0,438.0,251.30528375733851,236.0,>BBIOP3398-24_r_1_s_50_BBIOP3398-24
451,BBIOP3380-24_r_1_s_50_BBIOP3380-24,BBIOP3380-24,5737077,3524,51,1530,0.0,484.0,376.6862745098039,374.0,>BBIOP3380-24_r_1_s_50_BBIOP3380-24
452,BBIOP3334-24_r_1.3_s_100_BBIOP3334-24,BBIOP3334-24,3617941,862,283,1536,0.0,111.0,73.201171875,72.5,>BBIOP3334-24_r_1.3_s_100_BBIOP3334-24
453,BBIOP3419-24_r_1.5_s_100_BBIOP3419-24,BBIOP3419-24,7380504,655,2842,1527,0.0,137.0,41.03929273084479,25.0,>BBIOP3419-24_r_1.5_s_100_BBIOP3419-24
454,BBIOP3418-24_r_1_s_50_BBIOP3418-24,BBIOP3418-24,1052629,643,41,1530,39.0,92.0,66.51764705882353,67.0,>BBIOP3418-24_r_1_s_50_BBIOP3418-24
455,BBIOP3344-24_r_1_s_50_BBIOP3344-24,BBIOP3344-24,5861875,4610,216,1533,168.0,671.0,359.9080234833659,349.0,>BBIOP3344-24_r_1_s_50_BBIOP3344-24
456,BBIOP3339-24_r_1.5_s_100_BBIOP3339-24,BBIOP3339-24,4348805,554,291,1536,0.0,85.0,46.06640625,46.0,>BBIOP3339-24_r_1.5_s_100_BBIOP3339-24
457,BBIOP3350-24_r_1_s_50_BBIOP3350-24,BBIOP3350-24,5387656,1633,36,1533,71.0,271.0,132.97651663405088,128.0,>BBIOP3350-24_r_1_s_50_BBIOP3350-24
458,BBIOP3333-24_r_1.3_s_100_BBIOP3333-24,BBIOP3333-24,6917177,470,468,1536,0.0,74.0,36.529296875,34.0,>BBIOP3333-24_r_1.3_s_100_BBIOP3333-24
459,BBIOP3358-24_r_1.3_s_50_BBIOP3358-24,BBIOP3358-24,1850841,217,436,1533,0.0,58.0,16.506849315068493,14.0,>BBIOP3358-24_r_1.3_s_50_BBIOP3358-24
460,BBIOP3341-24_r_1.5_s_50_BBIOP3341-24,BBIOP3341-24,4581795,1142,14,1530,54.0,177.0,103.15882352941176,104.0,>BBIOP3341-24_r_1.5_s_50_BBIOP3341-24
461,BBIOP3405-24_r_1.3_s_100_BBIOP3405-24,BBIOP3405-24,5111678,2021,465,1530,0.0,307.0,214.32745098039211,212.5,>BBIOP3405-24_r_1.3_s_100_BBIOP3405-24
462,BBIOP3412-24_r_1.5_s_100_BBIOP3412-24,BBIOP3412-24,5963644,835,496,1527,0.0,142.0,93.098231827112,99.0,>BBIOP3412-24_r_1.5_s_100_BBIOP3412-24
463,BBIOP3410-24_r_1.3_s_100_BBIOP3410-24,BBIOP3410-24,4900473,2656,739,1530,226.0,415.0,312.9647058823529,309.0,>BBIOP3410-24_r_1.3_s_100_BBIOP3410-24
464,BBIOP3367-24_r_1.3_s_50_BBIOP3367-24,BBIOP3367-24,5957771,2181,398,1533,96.0,264.0,157.38747553816046,146.0,>BBIOP3367-24_r_1.3_s_50_BBIOP3367-24
465,BBIOP3359-24_r_1.3_s_50_BBIOP3359-24,BBIOP3359-24,824549,2183,2162,1533,0.0,980.0,188.7318982387476,8.0,>BBIOP3359-24_r_1.3_s_50_BBIOP3359-24
466,BBIOP3331-24_r_1.3_s_50_BBIOP3331-24,BBIOP3331-24,5323532,124,139,1536,0.0,23.0,7.29296875,7.0,>BBIOP3331-24_r_1.3_s_50_BBIOP3331-24
467,BBIOP3414-24_r_1.5_s_100_BBIOP3414-24,BBIOP3414-24,4371915,531,68,1533,16.0,108.0,65.8082191780822,69.0,>BBIOP3414-24_r_1.5_s_100_BBIOP3414-24
468,BBIOP3379-24_r_1_s_100_BBIOP3379-24,BBIOP3379-24,7269519,2293,25,1530,0.0,332.0,260.3490196078432,264.0,>BBIOP3379-24_r_1_s_100_BBIOP3379-24
469,BBIOP3361-24_r_1_s_100_BBIOP3361-24,BBIOP3361-24,7346121,1050,629,1536,0.0,162.0,87.00390625,83.0,>BBIOP3361-24_r_1_s_100_BBIOP3361-24
470,BBIOP3398-24_r_1.3_s_50_BBIOP3398-24,BBIOP3398-24,3687448,2391,17,1533,125.0,436.0,248.761252446184,233.0,>BBIOP3398-24_r_1.3_s_50_BBIOP3398-24
471,BBIOP3414-24_r_1_s_100_BBIOP3414-24,BBIOP3414-24,4371915,627,68,1533,19.0,116.0,77.18786692759295,80.0,>BBIOP3414-24_r_1_s_100_BBIOP3414-24
472,BBIOP3341-24_r_1_s_50_BBIOP3341-24,BBIOP3341-24,4581795,1243,14,1530,55.0,182.0,106.37647058823528,106.0,>BBIOP3341-24_r_1_s_50_BBIOP3341-24
473,BBIOP3351-24_r_1.5_s_100_BBIOP3351-24,BBIOP3351-24,5504900,4395,388,1533,159.0,592.0,352.74755381604695,353.0,>BBIOP3351-24_r_1.5_s_100_BBIOP3351-24
474,BBIOP3371-24_r_1_s_50_BBIOP3371-24,BBIOP3371-24,2528454,826,139,1533,10.0,134.0,47.51076320939335,43.0,>BBIOP3371-24_r_1_s_50_BBIOP3371-24
475,BBIOP3334-24_r_1.5_s_50_BBIOP3334-24,BBIOP3334-24,3617941,777,283,1536,0.0,125.0,62.4296875,63.0,>BBIOP3334-24_r_1.5_s_50_BBIOP3334-24
476,BBIOP3400-24_r_1_s_50_BBIOP3400-24,BBIOP3400-24,3674699,14121,83,1533,1243.0,2053.0,1595.050880626223,1549.0,>BBIOP3400-24_r_1_s_50_BBIOP3400-24
477,BBIOP3344-24_r_1.3_s_50_BBIOP3344-24,BBIOP3344-24,5861875,4531,216,1533,166.0,669.0,355.3894324853229,345.0,>BBIOP3344-24_r_1.3_s_50_BBIOP3344-24
478,BBIOP3371-24_r_1.3_s_100_BBIOP3371-24,BBIOP3371-24,2528454,632,139,1533,7.0,115.0,38.24657534246575,35.0,>BBIOP3371-24_r_1.3_s_100_BBIOP3371-24
479,BBIOP3326-24_r_1.5_s_50_BBIOP3326-24,BBIOP3326-24,5613091,59,492,1539,0.0,12.0,3.6920077972709553,4.0,>BBIOP3326-24_r_1.5_s_50_BBIOP3326-24
480,BBIOP3406-24_r_1.3_s_100_BBIOP3406-24,BBIOP3406-24,7685845,5254,453,1530,403.0,684.0,559.2862745098039,562.0,>BBIOP3406-24_r_1.3_s_100_BBIOP3406-24
481,BBIOP3384-24_r_1_s_100_BBIOP3384-24,BBIOP3384-24,4097211,1923,280,1530,163.0,304.0,223.83529411764707,218.0,>BBIOP3384-24_r_1_s_100_BBIOP3384-24
482,BBIOP3334-24_r_1_s_50_BBIOP3334-24,BBIOP3334-24,3617941,1037,283,1536,0.0,131.0,79.662109375,79.0,>BBIOP3334-24_r_1_s_50_BBIOP3334-24
483,BBIOP3412-24_r_1_s_100_BBIOP3412-24,BBIOP3412-24,5963644,917,496,1527,1.0,142.0,102.89980353634576,109.0,>BBIOP3412-24_r_1_s_100_BBIOP3412-24
484,BBIOP3367-24_r_1_s_100_BBIOP3367-24,BBIOP3367-24,5957771,2003,398,1533,74.0,257.0,159.03522504892368,148.0,>BBIOP3367-24_r_1_s_100_BBIOP3367-24
485,BBIOP3359-24_r_1.5_s_50_BBIOP3359-24,BBIOP3359-24,824549,1290,2162,1533,0.0,841.0,93.85714285714286,5.0,>BBIOP3359-24_r_1.5_s_50_BBIOP3359-24
486,BBIOP3350-24_r_1.3_s_100_BBIOP3350-24,BBIOP3350-24,5387656,1394,36,1533,71.0,227.0,125.4716242661448,123.0,>BBIOP3350-24_r_1.3_s_100_BBIOP3350-24
487,BBIOP3409-24_r_1.3_s_100_BBIOP3409-24,BBIOP3409-24,4432034,4674,45,1530,387.0,760.0,507.9117647058824,496.0,>BBIOP3409-24_r_1.3_s_100_BBIOP3409-24
488,BBIOP3327-24_r_1_s_50_BBIOP3327-24,BBIOP3327-24,2908286,2750,119,1530,167.0,410.0,258.5019607843137,255.0,>BBIOP3327-24_r_1_s_50_BBIOP3327-24
489,BBIOP3392-24_r_1.5_s_50_BBIOP3392-24,BBIOP3392-24,5780808,2408,528,1530,0.0,352.0,236.85882352941172,245.0,>BBIOP3392-24_r_1.5_s_50_BBIOP3392-24
490,BBIOP3408-24_r_1.3_s_50_BBIOP3408-24,BBIOP3408-24,4961274,2543,388,1533,218.0,388.0,272.2896281800392,259.0,>BBIOP3408-24_r_1.3_s_50_BBIOP3408-24
491,BBIOP3362-24_r_1.3_s_50_BBIOP3362-24,BBIOP3362-24,5624415,1647,19,1536,0.0,209.0,120.458984375,114.0,>BBIOP3362-24_r_1.3_s_50_BBIOP3362-24
492,BBIOP3360-24_r_1.5_s_100_BBIOP3360-24,BBIOP3360-24,532978,6,149,1533,0.0,3.0,0.309197651663405,0.0,>BBIOP3360-24_r_1.5_s_100_BBIOP3360-24
493,BBIOP3330-24_r_1_s_50_BBIOP3330-24,BBIOP3330-24,4131596,264,297,1536,0.0,36.0,14.595703125,13.0,>BBIOP3330-24_r_1_s_50_BBIOP3330-24
494,BBIOP3365-24_r_1_s_100_BBIOP3365-24,BBIOP3365-24,7387943,657,591,1536,0.0,86.0,53.328125,51.0,>BBIOP3365-24_r_1_s_100_BBIOP3365-24
495,BBIOP3406-24_r_1.5_s_100_BBIOP3406-24,BBIOP3406-24,7685845,4343,453,1530,50.0,629.0,458.9686274509804,512.0,>BBIOP3406-24_r_1.5_s_100_BBIOP3406-24
496,BBIOP3374-24_r_1_s_100_BBIOP3374-24,BBIOP3374-24,4018419,419,236,1536,1.0,61.0,33.32421875,33.0,>BBIOP3374-24_r_1_s_100_BBIOP3374-24
497,BBIOP3417-24_r_1_s_100_BBIOP3417-24,BBIOP3417-24,4749727,903,104,1581,0.0,141.0,100.53889943074005,106.0,>BBIOP3417-24_r_1_s_100_BBIOP3417-24
498,BBIOP3355-24_r_1_s_100_BBIOP3355-24,BBIOP3355-24,1349896,274,463,1533,0.0,78.0,29.651663405088065,31.0,>BBIOP3355-24_r_1_s_100_BBIOP3355-24
499,BBIOP3351-24_r_1.3_s_50_BBIOP3351-24,BBIOP3351-24,5504900,5212,388,1533,202.0,748.0,381.692759295499,371.0,>BBIOP3351-24_r_1.3_s_50_BBIOP3351-24
500,BBIOP3387-24_r_1.3_s_100_BBIOP3387-24,BBIOP3387-24,5435972,1768,41,1530,85.0,417.0,175.9607843137255,158.0,>BBIOP3387-24_r_1.3_s_100_BBIOP3387-24
501,BBIOP3339-24_r_1.3_s_50_BBIOP3339-24,BBIOP3339-24,4348805,674,291,1536,1.0,101.0,50.818359375,52.0,>BBIOP3339-24_r_1.3_s_50_BBIOP3339-24
502,BBIOP3382-24_r_1.5_s_50_BBIOP3382-24,BBIOP3382-24,1579260,848,156,1530,0.0,151.0,87.50588235294117,89.0,>BBIOP3382-24_r_1.5_s_50_BBIOP3382-24
503,BBIOP3372-24_r_1.3_s_50_BBIOP3372-24,BBIOP3372-24,5380998,1014,299,1533,18.0,130.0,74.42465753424658,74.0,>BBIOP3372-24_r_1.3_s_50_BBIOP3372-24
504,BBIOP3369-24_r_1.5_s_100_BBIOP3369-24,BBIOP3369-24,3571746,237,533,1503,0.0,36.0,13.780439121756489,12.0,>BBIOP3369-24_r_1.5_s_100_BBIOP3369-24
505,BBIOP3379-24_r_1_s_50_BBIOP3379-24,BBIOP3379-24,7269519,2604,25,1530,0.0,336.0,269.0764705882353,271.0,>BBIOP3379-24_r_1_s_50_BBIOP3379-24
506,BBIOP3420-24_r_1.3_s_50_BBIOP3420-24,BBIOP3420-24,1386415,794,195,1527,0.0,179.0,48.02357563850688,37.0,>BBIOP3420-24_r_1.3_s_50_BBIOP3420-24
507,BBIOP3328-24_r_1.5_s_100_BBIOP3328-24,BBIOP3328-24,5441920,1509,319,1530,0.0,210.0,147.80196078431374,160.0,>BBIOP3328-24_r_1.5_s_100_BBIOP3328-24
508,BBIOP3350-24_r_1_s_100_BBIOP3350-24,BBIOP3350-24,5387656,1409,36,1533,71.0,235.0,126.60469667318982,123.0,>BBIOP3350-24_r_1_s_100_BBIOP3350-24
509,BBIOP3343-24_r_1.3_s_50_BBIOP3343-24,BBIOP3343-24,4729170,716,220,1533,20.0,84.0,52.10176125244618,50.0,>BBIOP3343-24_r_1.3_s_50_BBIOP3343-24
510,BBIOP3408-24_r_1.5_s_100_BBIOP3408-24,BBIOP3408-24,4961274,2368,388,1533,172.0,379.0,265.958904109589,257.0,>BBIOP3408-24_r_1.5_s_100_BBIOP3408-24
511,BBIOP3381-24_r_1_s_50_BBIOP3381-24,BBIOP3381-24,4772121,1560,198,1530,0.0,220.0,160.55882352941177,157.0,>BBIOP3381-24_r_1_s_50_BBIOP3381-24
512,BBIOP3343-24_r_1_s_100_BBIOP3343-24,BBIOP3343-24,4729170,765,220,1533,17.0,117.0,65.63013698630137,63.0,>BBIOP3343-24_r_1_s_100_BBIOP3343-24
513,BGE00579-NC_r_1.3_s_50_BGE00579-NC,BGE00579-NC,189263854,3057,2741,1539,0.0,539.0,180.94346978557505,175.0,>BGE00579-NC_r_1.3_s_50_BGE00579-NC
514,BBIOP3416-24_r_1.3_s_100_BBIOP3416-24,BBIOP3416-24,5962049,2097,773,1530,182.0,318.0,243.98039215686276,243.0,>BBIOP3416-24_r_1.3_s_100_BBIOP3416-24
515,BBIOP3356-24_r_1_s_50_BBIOP3356-24,BBIOP3356-24,1641709,368,490,1533,0.0,105.0,32.30724070450098,36.0,>BBIOP3356-24_r_1_s_50_BBIOP3356-24
516,BBIOP3340-24_r_1_s_50_BBIOP3340-24,BBIOP3340-24,5776889,1844,7,1530,101.0,251.0,155.77254901960785,157.0,>BBIOP3340-24_r_1_s_50_BBIOP3340-24
517,BBIOP3414-24_r_1.5_s_50_BBIOP3414-24,BBIOP3414-24,4371915,561,68,1533,18.0,108.0,66.56555772994129,70.0,>BBIOP3414-24_r_1.5_s_50_BBIOP3414-24
518,BBIOP3399-24_r_1.3_s_50_BBIOP3399-24,BBIOP3399-24,4846000,1466,285,1530,115.0,212.0,162.8156862745098,159.5,>BBIOP3399-24_r_1.3_s_50_BBIOP3399-24
519,BBIOP3388-24_r_1.3_s_100_BBIOP3388-24,BBIOP3388-24,5750107,586,38,1533,34.0,89.0,64.80430528375734,64.0,>BBIOP3388-24_r_1.3_s_100_BBIOP3388-24
520,BBIOP3331-24_r_1.3_s_100_BBIOP3331-24,BBIOP3331-24,5323532,86,139,1536,0.0,21.0,6.236328125,5.0,>BBIOP3331-24_r_1.3_s_100_BBIOP3331-24
521,BBIOP3361-24_r_1.5_s_50_BBIOP3361-24,BBIOP3361-24,7346121,970,629,1536,0.0,124.0,69.654296875,66.0,>BBIOP3361-24_r_1.5_s_50_BBIOP3361-24
522,BBIOP3371-24_r_1.5_s_50_BBIOP3371-24,BBIOP3371-24,2528454,731,139,1533,5.0,118.0,40.19765166340509,36.0,>BBIOP3371-24_r_1.5_s_50_BBIOP3371-24
523,BBIOP3418-24_r_1_s_100_BBIOP3418-24,BBIOP3418-24,1052629,568,41,1530,39.0,81.0,64.35882352941177,65.0,>BBIOP3418-24_r_1_s_100_BBIOP3418-24
524,BBIOP3399-24_r_1.5_s_100_BBIOP3399-24,BBIOP3399-24,4846000,1359,285,1530,93.0,209.0,159.5921568627451,158.0,>BBIOP3399-24_r_1.5_s_100_BBIOP3399-24
525,BBIOP3390-24_r_1.3_s_50_BBIOP3390-24,BBIOP3390-24,7370723,2175,759,1533,131.0,296.0,209.0156555772994,204.0,>BBIOP3390-24_r_1.3_s_50_BBIOP3390-24
526,BBIOP3330-24_r_1.3_s_100_BBIOP3330-24,BBIOP3330-24,4131596,157,297,1536,0.0,27.0,11.25390625,10.0,>BBIOP3330-24_r_1.3_s_100_BBIOP3330-24
527,BBIOP3406-24_r_1.3_s_50_BBIOP3406-24,BBIOP3406-24,7685845,5485,453,1530,442.0,687.0,565.6098039215686,566.5,>BBIOP3406-24_r_1.3_s_50_BBIOP3406-24
528,BBIOP3420-24_r_1_s_50_BBIOP3420-24,BBIOP3420-24,1386415,839,195,1527,0.0,179.0,52.7426326129666,41.0,>BBIOP3420-24_r_1_s_50_BBIOP3420-24
529,BBIOP3334-24_r_1.3_s_50_BBIOP3334-24,BBIOP3334-24,3617941,963,283,1536,0.0,126.0,76.150390625,75.5,>BBIOP3334-24_r_1.3_s_50_BBIOP3334-24
530,BBIOP3329-24_r_1.5_s_50_BBIOP3329-24,BBIOP3329-24,4090106,1829,422,1530,131.0,249.0,189.3705882352941,185.0,>BBIOP3329-24_r_1.5_s_50_BBIOP3329-24
531,BBIOP3359-24_r_1_s_100_BBIOP3359-24,BBIOP3359-24,824549,2570,2162,1533,0.0,865.0,261.73776908023484,21.0,>BBIOP3359-24_r_1_s_100_BBIOP3359-24
532,BBIOP3328-24_r_1.5_s_50_BBIOP3328-24,BBIOP3328-24,5441920,1614,319,1530,0.0,211.0,150.61960784313726,161.0,>BBIOP3328-24_r_1.5_s_50_BBIOP3328-24
533,BBIOP3386-24_r_1_s_50_BBIOP3386-24,BBIOP3386-24,6615101,2038,383,1533,78.0,316.0,203.28180039138945,208.0,>BBIOP3386-24_r_1_s_50_BBIOP3386-24
534,BBIOP3402-24_r_1.3_s_50_BBIOP3402-24,BBIOP3402-24,4121409,666,230,1530,45.0,110.0,66.81764705882352,68.0,>BBIOP3402-24_r_1.3_s_50_BBIOP3402-24
535,BBIOP3337-24_r_1_s_50_BBIOP3337-24,BBIOP3337-24,1205776,181,139,1536,0.0,27.0,13.330078125,13.0,>BBIOP3337-24_r_1_s_50_BBIOP3337-24
536,BBIOP3353-24_r_1.5_s_100_BBIOP3353-24,BBIOP3353-24,7216328,493,371,1530,18.0,59.0,38.54705882352941,41.0,>BBIOP3353-24_r_1.5_s_100_BBIOP3353-24
537,BBIOP3348-24_r_1_s_100_BBIOP3348-24,BBIOP3348-24,5391798,1531,302,1533,48.0,223.0,106.0450097847358,103.0,>BBIOP3348-24_r_1_s_100_BBIOP3348-24
538,BBIOP3415-24_r_1.3_s_100_BBIOP3415-24,BBIOP3415-24,6257008,1105,24,1530,64.0,171.0,109.1156862745098,108.5,>BBIOP3415-24_r_1.3_s_100_BBIOP3415-24
