Sample ID	Sex	Reproduction	Life Stage	Extra Info	Notes	Voucher Status	Tissue Descriptor	External URLs	Associated Taxa	Associated Specimens
BGE_TOL-BGEP-002_A1							whole_specimen			
BGE_TOL-BGEP-002_A2							whole_specimen			
BGE_TOL-BGEP-002_A3							whole_specimen			
BGE_TOL-BGEP-002_A4							whole_specimen			
BGE_TOL-BGEP-002_A5							whole_specimen			
BGE_TOL-BGEP-002_A6							whole_specimen			
BGE_TOL-BGEP-002_A7							whole_specimen			
BGE_TOL-BGEP-002_A8							whole_specimen			
BGE_TOL-BGEP-002_A9							whole_specimen			
BGE_TOL-BGEP-002_A10							whole_specimen			
BGE_TOL-BGEP-002_A11							whole_specimen			
BGE_TOL-BGEP-002_A12							whole_specimen			
BGE_TOL-BGEP-002_B1							whole_specimen			
BGE_TOL-BGEP-002_B2							whole_specimen			
BGE_TOL-BGEP-002_B3							whole_specimen			
BGE_TOL-BGEP-002_B4							whole_specimen			
BGE_TOL-BGEP-002_B5							whole_specimen			
BGE_TOL-BGEP-002_B6							whole_specimen			
BGE_TOL-BGEP-002_B7							whole_specimen			
BGE_TOL-BGEP-002_B8							whole_specimen			
BGE_TOL-BGEP-002_B9							whole_specimen			
BGE_TOL-BGEP-002_B10							whole_specimen			
BGE_TOL-BGEP-002_B11							whole_specimen			
BGE_TOL-BGEP-002_B12							whole_specimen			
BGE_TOL-BGEP-002_C1							whole_specimen			
BGE_TOL-BGEP-002_C2							whole_specimen			
BGE_TOL-BGEP-002_C3							whole_specimen			
BGE_TOL-BGEP-002_C4							whole_specimen			
BGE_TOL-BGEP-002_C5							whole_specimen			
BGE_TOL-BGEP-002_C6							whole_specimen			
BGE_TOL-BGEP-002_C7							whole_specimen			
BGE_TOL-BGEP-002_C8							whole_specimen			
BGE_TOL-BGEP-002_C9							whole_specimen			
BGE_TOL-BGEP-002_C10							whole_specimen			
BGE_TOL-BGEP-002_C11							whole_specimen			
BGE_TOL-BGEP-002_C12							whole_specimen			
BGE_TOL-BGEP-002_D1							whole_specimen			
BGE_TOL-BGEP-002_D2							whole_specimen			
BGE_TOL-BGEP-002_D3							whole_specimen			
BGE_TOL-BGEP-002_D4							whole_specimen			
BGE_TOL-BGEP-002_D5							whole_specimen			
BGE_TOL-BGEP-002_D6							whole_specimen			
BGE_TOL-BGEP-002_D7							whole_specimen			
BGE_TOL-BGEP-002_D8							whole_specimen			
BGE_TOL-BGEP-002_D9							whole_specimen			
BGE_TOL-BGEP-002_D10							whole_specimen			
BGE_TOL-BGEP-002_D11							whole_specimen			
BGE_TOL-BGEP-002_D12							whole_specimen			
BGE_TOL-BGEP-002_E1							whole_specimen			
BGE_TOL-BGEP-002_E2							whole_specimen			
BGE_TOL-BGEP-002_E3							whole_specimen			
BGE_TOL-BGEP-002_E4							whole_specimen			
BGE_TOL-BGEP-002_E5							whole_specimen			
BGE_TOL-BGEP-002_E6							whole_specimen			
BGE_TOL-BGEP-002_E7							whole_specimen			
BGE_TOL-BGEP-002_E8							whole_specimen			
BGE_TOL-BGEP-002_E9							whole_specimen			
BGE_TOL-BGEP-002_E10							whole_specimen			
BGE_TOL-BGEP-002_E11							whole_specimen			
BGE_TOL-BGEP-002_E12							whole_specimen			
BGE_TOL-BGEP-002_F1							whole_specimen			
BGE_TOL-BGEP-002_F2							whole_specimen			
BGE_TOL-BGEP-002_F3							whole_specimen			
BGE_TOL-BGEP-002_F4							whole_specimen			
BGE_TOL-BGEP-002_F5							whole_specimen			
BGE_TOL-BGEP-002_F6							whole_specimen			
BGE_TOL-BGEP-002_F7							whole_specimen			
BGE_TOL-BGEP-002_F8							whole_specimen			
BGE_TOL-BGEP-002_F9							whole_specimen			
BGE_TOL-BGEP-002_F10							whole_specimen			
BGE_TOL-BGEP-002_F11							whole_specimen			
BGE_TOL-BGEP-002_F12							whole_specimen			
BGE_TOL-BGEP-002_G1							whole_specimen			
BGE_TOL-BGEP-002_G2							whole_specimen			
BGE_TOL-BGEP-002_G3							whole_specimen			
BGE_TOL-BGEP-002_G4							whole_specimen			
BGE_TOL-BGEP-002_G5							whole_specimen			
BGE_TOL-BGEP-002_G6							whole_specimen			
BGE_TOL-BGEP-002_G7							whole_specimen			
BGE_TOL-BGEP-002_G8							whole_specimen			
BGE_TOL-BGEP-002_G9							whole_specimen			
BGE_TOL-BGEP-002_G10							whole_specimen			
BGE_TOL-BGEP-002_G11							whole_specimen			
BGE_TOL-BGEP-002_H1							whole_specimen			
BGE_TOL-BGEP-002_H2							whole_specimen			
BGE_TOL-BGEP-002_H3							whole_specimen			
BGE_TOL-BGEP-002_H4							whole_specimen			
BGE_TOL-BGEP-002_H5							whole_specimen			
BGE_TOL-BGEP-002_H6							whole_specimen			
BGE_TOL-BGEP-002_H7							whole_specimen			
BGE_TOL-BGEP-002_H8							whole_specimen			
BGE_TOL-BGEP-002_H9							whole_specimen			
BGE_TOL-BGEP-002_H10							whole_specimen			
BGE_TOL-BGEP-002_H11							whole_specimen			
BGE_TOL-BGEP-003_A1							whole_specimen			
BGE_TOL-BGEP-003_A2							whole_specimen			
BGE_TOL-BGEP-003_A3							whole_specimen			
BGE_TOL-BGEP-003_A4							whole_specimen			
BGE_TOL-BGEP-003_A5							whole_specimen			
BGE_TOL-BGEP-003_A6							whole_specimen			
BGE_TOL-BGEP-003_A7							whole_specimen			
BGE_TOL-BGEP-003_A8							whole_specimen			
BGE_TOL-BGEP-003_A9							whole_specimen			
BGE_TOL-BGEP-003_A10							whole_specimen			
BGE_TOL-BGEP-003_A11							whole_specimen			
BGE_TOL-BGEP-003_A12							whole_specimen			
BGE_TOL-BGEP-003_B1							whole_specimen			
BGE_TOL-BGEP-003_B2							whole_specimen			
BGE_TOL-BGEP-003_B3							whole_specimen			
BGE_TOL-BGEP-003_B4							whole_specimen			
BGE_TOL-BGEP-003_B5							whole_specimen			
BGE_TOL-BGEP-003_B6							whole_specimen			
BGE_TOL-BGEP-003_B7							whole_specimen			
BGE_TOL-BGEP-003_B8							whole_specimen			
BGE_TOL-BGEP-003_B9							whole_specimen			
BGE_TOL-BGEP-003_B10							whole_specimen			
BGE_TOL-BGEP-003_B11							whole_specimen			
BGE_TOL-BGEP-003_B12							whole_specimen			
BGE_TOL-BGEP-003_C1							whole_specimen			
BGE_TOL-BGEP-003_C2							whole_specimen			
BGE_TOL-BGEP-003_C3							whole_specimen			
BGE_TOL-BGEP-003_C4							whole_specimen			
BGE_TOL-BGEP-003_C5							whole_specimen			
BGE_TOL-BGEP-003_C6							whole_specimen			
BGE_TOL-BGEP-003_C7							whole_specimen			
BGE_TOL-BGEP-003_C8							whole_specimen			
BGE_TOL-BGEP-003_C9							whole_specimen			
BGE_TOL-BGEP-003_C10							whole_specimen			
BGE_TOL-BGEP-003_C11							whole_specimen			
BGE_TOL-BGEP-003_C12							whole_specimen			
BGE_TOL-BGEP-003_D1							whole_specimen			
BGE_TOL-BGEP-003_D2							whole_specimen			
BGE_TOL-BGEP-003_D3							whole_specimen			
BGE_TOL-BGEP-003_D4							whole_specimen			
BGE_TOL-BGEP-003_D5							whole_specimen			
BGE_TOL-BGEP-003_D6							whole_specimen			
BGE_TOL-BGEP-003_D7							whole_specimen			
BGE_TOL-BGEP-003_D8							whole_specimen			
BGE_TOL-BGEP-003_D9							whole_specimen			
BGE_TOL-BGEP-003_D10							whole_specimen			
BGE_TOL-BGEP-003_D11							whole_specimen			
BGE_TOL-BGEP-003_D12							whole_specimen			
BGE_TOL-BGEP-003_E1							whole_specimen			
BGE_TOL-BGEP-003_E2							whole_specimen			
BGE_TOL-BGEP-003_E3							whole_specimen			
BGE_TOL-BGEP-003_E4							whole_specimen			
BGE_TOL-BGEP-003_E5							whole_specimen			
BGE_TOL-BGEP-003_E6							whole_specimen			
BGE_TOL-BGEP-003_E7							whole_specimen			
BGE_TOL-BGEP-003_E8							whole_specimen			
BGE_TOL-BGEP-003_E9							whole_specimen			
BGE_TOL-BGEP-003_E10							whole_specimen			
BGE_TOL-BGEP-003_E11							whole_specimen			
BGE_TOL-BGEP-003_E12							whole_specimen			
BGE_TOL-BGEP-003_F1							whole_specimen			
BGE_TOL-BGEP-003_F2							whole_specimen			
BGE_TOL-BGEP-003_F3							whole_specimen			
BGE_TOL-BGEP-003_F4							whole_specimen			
BGE_TOL-BGEP-003_F5							whole_specimen			
BGE_TOL-BGEP-003_F6							whole_specimen			
BGE_TOL-BGEP-003_F7							whole_specimen			
BGE_TOL-BGEP-003_F8							whole_specimen			
BGE_TOL-BGEP-003_F9							whole_specimen			
BGE_TOL-BGEP-003_F10							whole_specimen			
BGE_TOL-BGEP-003_F11							whole_specimen			
BGE_TOL-BGEP-003_F12							whole_specimen			
BGE_TOL-BGEP-003_G1							whole_specimen			
BGE_TOL-BGEP-003_G2							whole_specimen			
BGE_TOL-BGEP-003_G3							whole_specimen			
BGE_TOL-BGEP-003_G4							whole_specimen			
BGE_TOL-BGEP-003_G5							whole_specimen			
BGE_TOL-BGEP-003_G6							whole_specimen			
BGE_TOL-BGEP-003_G7							whole_specimen			
BGE_TOL-BGEP-003_G8							whole_specimen			
BGE_TOL-BGEP-003_G9							whole_specimen			
BGE_TOL-BGEP-003_G10							whole_specimen			
BGE_TOL-BGEP-003_G11							whole_specimen			
BGE_TOL-BGEP-003_H1							whole_specimen			
BGE_TOL-BGEP-003_H2							whole_specimen			
BGE_TOL-BGEP-003_H3							whole_specimen			
BGE_TOL-BGEP-003_H4							whole_specimen			
BGE_TOL-BGEP-003_H5							whole_specimen			
BGE_TOL-BGEP-003_H6							whole_specimen			
BGE_TOL-BGEP-003_H7							whole_specimen			
BGE_TOL-BGEP-003_H8							whole_specimen			
BGE_TOL-BGEP-003_H9							whole_specimen			
BGE_TOL-BGEP-003_H10							whole_specimen			
BGE_TOL-BGEP-003_H11							whole_specimen			
BGE_TOL-BGEP-004_A1							whole_specimen			
BGE_TOL-BGEP-004_A2							whole_specimen			
BGE_TOL-BGEP-004_A3							whole_specimen			
BGE_TOL-BGEP-004_A4							whole_specimen			
BGE_TOL-BGEP-004_A5							whole_specimen			
BGE_TOL-BGEP-004_A6							whole_specimen			
BGE_TOL-BGEP-004_A7							whole_specimen			
BGE_TOL-BGEP-004_A8							whole_specimen			
BGE_TOL-BGEP-004_A9							whole_specimen			
BGE_TOL-BGEP-004_A10							whole_specimen			
BGE_TOL-BGEP-004_A11							whole_specimen			
BGE_TOL-BGEP-004_A12							whole_specimen			
BGE_TOL-BGEP-004_B1							whole_specimen			
BGE_TOL-BGEP-004_B2							whole_specimen			
BGE_TOL-BGEP-004_B3							whole_specimen			
BGE_TOL-BGEP-004_B4							whole_specimen			
BGE_TOL-BGEP-004_B5							whole_specimen			
BGE_TOL-BGEP-004_B6							whole_specimen			
BGE_TOL-BGEP-004_B7							whole_specimen			
BGE_TOL-BGEP-004_B8							whole_specimen			
BGE_TOL-BGEP-004_B9							whole_specimen			
BGE_TOL-BGEP-004_B10							whole_specimen			
BGE_TOL-BGEP-004_B11							whole_specimen			
BGE_TOL-BGEP-004_B12							whole_specimen			
BGE_TOL-BGEP-004_C1							whole_specimen			
BGE_TOL-BGEP-004_C2							whole_specimen			
BGE_TOL-BGEP-004_C3							whole_specimen			
BGE_TOL-BGEP-004_C4							whole_specimen			
BGE_TOL-BGEP-004_C5							whole_specimen			
BGE_TOL-BGEP-004_C6							whole_specimen			
BGE_TOL-BGEP-004_C7							whole_specimen			
BGE_TOL-BGEP-004_C8							whole_specimen			
BGE_TOL-BGEP-004_C9							whole_specimen			
BGE_TOL-BGEP-004_C10							whole_specimen			
BGE_TOL-BGEP-004_C11							whole_specimen			
BGE_TOL-BGEP-004_C12							whole_specimen			
BGE_TOL-BGEP-004_D1							whole_specimen			
BGE_TOL-BGEP-004_D2							whole_specimen			
BGE_TOL-BGEP-004_D3							whole_specimen			
BGE_TOL-BGEP-004_D4							whole_specimen			
BGE_TOL-BGEP-004_D5							whole_specimen			
BGE_TOL-BGEP-004_D6							whole_specimen			
BGE_TOL-BGEP-004_D7							whole_specimen			
BGE_TOL-BGEP-004_D8							whole_specimen			
BGE_TOL-BGEP-004_D9							whole_specimen			
BGE_TOL-BGEP-004_D10							whole_specimen			
BGE_TOL-BGEP-004_D11							whole_specimen			
BGE_TOL-BGEP-004_D12							whole_specimen			
BGE_TOL-BGEP-004_E1							whole_specimen			
BGE_TOL-BGEP-004_E2							whole_specimen			
BGE_TOL-BGEP-004_E3							whole_specimen			
BGE_TOL-BGEP-004_E4							whole_specimen			
BGE_TOL-BGEP-004_E5							whole_specimen			
BGE_TOL-BGEP-004_E6							whole_specimen			
BGE_TOL-BGEP-004_E7							whole_specimen			
BGE_TOL-BGEP-004_E8							whole_specimen			
BGE_TOL-BGEP-004_E9							whole_specimen			
BGE_TOL-BGEP-004_E10							whole_specimen			
BGE_TOL-BGEP-004_E11							whole_specimen			
BGE_TOL-BGEP-004_E12							whole_specimen			
BGE_TOL-BGEP-004_F1							whole_specimen			
BGE_TOL-BGEP-004_F2							whole_specimen			
BGE_TOL-BGEP-004_F3							whole_specimen			
BGE_TOL-BGEP-004_F4							whole_specimen			
BGE_TOL-BGEP-004_F5							whole_specimen			
BGE_TOL-BGEP-004_F6							whole_specimen			
BGE_TOL-BGEP-004_F7							whole_specimen			
BGE_TOL-BGEP-004_F8							whole_specimen			
BGE_TOL-BGEP-004_F9							whole_specimen			
BGE_TOL-BGEP-004_F10							whole_specimen			
BGE_TOL-BGEP-004_F11							whole_specimen			
BGE_TOL-BGEP-004_F12							whole_specimen			
BGE_TOL-BGEP-004_G1							whole_specimen			
BGE_TOL-BGEP-004_G2							whole_specimen			
BGE_TOL-BGEP-004_G3							whole_specimen			
BGE_TOL-BGEP-004_G4							whole_specimen			
BGE_TOL-BGEP-004_G5							whole_specimen			
BGE_TOL-BGEP-004_G6							whole_specimen			
BGE_TOL-BGEP-004_G7							whole_specimen			
BGE_TOL-BGEP-004_G8							whole_specimen			
BGE_TOL-BGEP-004_G9							whole_specimen			
BGE_TOL-BGEP-004_G10							whole_specimen			
BGE_TOL-BGEP-004_G11							whole_specimen			
BGE_TOL-BGEP-004_H1							whole_specimen			
BGE_TOL-BGEP-004_H2							whole_specimen			
BGE_TOL-BGEP-004_H3							whole_specimen			
BGE_TOL-BGEP-004_H4							whole_specimen			
BGE_TOL-BGEP-004_H5							whole_specimen			
BGE_TOL-BGEP-004_H6							whole_specimen			
BGE_TOL-BGEP-004_H7							whole_specimen			
BGE_TOL-BGEP-004_H8							whole_specimen			
BGE_TOL-BGEP-004_H9							whole_specimen			
BGE_TOL-BGEP-004_H10							whole_specimen			
BGE_TOL-BGEP-004_H11							whole_specimen			
BGE_TOL-BGEP-005_A1							whole_specimen			
BGE_TOL-BGEP-005_A2							whole_specimen			
BGE_TOL-BGEP-005_A3							whole_specimen			
BGE_TOL-BGEP-005_A4							whole_specimen			
BGE_TOL-BGEP-005_A5							whole_specimen			
BGE_TOL-BGEP-005_A6							whole_specimen			
BGE_TOL-BGEP-005_A7							whole_specimen			
BGE_TOL-BGEP-005_A8							whole_specimen			
BGE_TOL-BGEP-005_A9							whole_specimen			
BGE_TOL-BGEP-005_A10							whole_specimen			
BGE_TOL-BGEP-005_A11							whole_specimen			
BGE_TOL-BGEP-005_A12							whole_specimen			
BGE_TOL-BGEP-005_B1							whole_specimen			
BGE_TOL-BGEP-005_B2							whole_specimen			
BGE_TOL-BGEP-005_B3							whole_specimen			
BGE_TOL-BGEP-005_B4							whole_specimen			
BGE_TOL-BGEP-005_B5							whole_specimen			
BGE_TOL-BGEP-005_B6							whole_specimen			
BGE_TOL-BGEP-005_B7							whole_specimen			
BGE_TOL-BGEP-005_B8							whole_specimen			
BGE_TOL-BGEP-005_B9							whole_specimen			
BGE_TOL-BGEP-005_B10							whole_specimen			
BGE_TOL-BGEP-005_B11							whole_specimen			
BGE_TOL-BGEP-005_B12							whole_specimen			
BGE_TOL-BGEP-005_C1							whole_specimen			
BGE_TOL-BGEP-005_C2							whole_specimen			
BGE_TOL-BGEP-005_C3							whole_specimen			
BGE_TOL-BGEP-005_C4							whole_specimen			
BGE_TOL-BGEP-005_C5							whole_specimen			
BGE_TOL-BGEP-005_C6							whole_specimen			
BGE_TOL-BGEP-005_C7							whole_specimen			
BGE_TOL-BGEP-005_C8							whole_specimen			
BGE_TOL-BGEP-005_C9							whole_specimen			
BGE_TOL-BGEP-005_C10							whole_specimen			
BGE_TOL-BGEP-005_C11							whole_specimen			
BGE_TOL-BGEP-005_C12							whole_specimen			
BGE_TOL-BGEP-005_D1							whole_specimen			
BGE_TOL-BGEP-005_D2							whole_specimen			
BGE_TOL-BGEP-005_D3							whole_specimen			
BGE_TOL-BGEP-005_D4							whole_specimen			
BGE_TOL-BGEP-005_D5							whole_specimen			
BGE_TOL-BGEP-005_D6							whole_specimen			
BGE_TOL-BGEP-005_D7							whole_specimen			
BGE_TOL-BGEP-005_D8							whole_specimen			
BGE_TOL-BGEP-005_D9							whole_specimen			
BGE_TOL-BGEP-005_D10							whole_specimen			
BGE_TOL-BGEP-005_D11							whole_specimen			
BGE_TOL-BGEP-005_D12							whole_specimen			
BGE_TOL-BGEP-005_E1							whole_specimen			
BGE_TOL-BGEP-005_E2							whole_specimen			
BGE_TOL-BGEP-005_E3							whole_specimen			
BGE_TOL-BGEP-005_E4							whole_specimen			
BGE_TOL-BGEP-005_E5							whole_specimen			
BGE_TOL-BGEP-005_E6							whole_specimen			
BGE_TOL-BGEP-005_E7							whole_specimen			
BGE_TOL-BGEP-005_E8							whole_specimen			
BGE_TOL-BGEP-005_E9							whole_specimen			
BGE_TOL-BGEP-005_E10							whole_specimen			
BGE_TOL-BGEP-005_E11							whole_specimen			
BGE_TOL-BGEP-005_E12							whole_specimen			
BGE_TOL-BGEP-005_F1							whole_specimen			
BGE_TOL-BGEP-005_F2							whole_specimen			
BGE_TOL-BGEP-005_F3							whole_specimen			
BGE_TOL-BGEP-005_F4							whole_specimen			
BGE_TOL-BGEP-005_F5							whole_specimen			
BGE_TOL-BGEP-005_F6							whole_specimen			
BGE_TOL-BGEP-005_F7							whole_specimen			
BGE_TOL-BGEP-005_F8							whole_specimen			
BGE_TOL-BGEP-005_F9							whole_specimen			
BGE_TOL-BGEP-005_F10							whole_specimen			
BGE_TOL-BGEP-005_F11							whole_specimen			
BGE_TOL-BGEP-005_F12							whole_specimen			
BGE_TOL-BGEP-005_G1							whole_specimen			
BGE_TOL-BGEP-005_G2							whole_specimen			
BGE_TOL-BGEP-005_G3							whole_specimen			
BGE_TOL-BGEP-005_G4							whole_specimen			
BGE_TOL-BGEP-005_G5							whole_specimen			
BGE_TOL-BGEP-005_G6							whole_specimen			
BGE_TOL-BGEP-005_G7							whole_specimen			
BGE_TOL-BGEP-005_G8							whole_specimen			
BGE_TOL-BGEP-005_G9							whole_specimen			
BGE_TOL-BGEP-005_G10							whole_specimen			
BGE_TOL-BGEP-005_G11							whole_specimen			
BGE_TOL-BGEP-005_H1							whole_specimen			
BGE_TOL-BGEP-005_H2							whole_specimen			
BGE_TOL-BGEP-005_H3							whole_specimen			
BGE_TOL-BGEP-005_H4							whole_specimen			
BGE_TOL-BGEP-005_H5							whole_specimen			
BGE_TOL-BGEP-005_H6							whole_specimen			
BGE_TOL-BGEP-005_H7							whole_specimen			
BGE_TOL-BGEP-005_H8							whole_specimen			
BGE_TOL-BGEP-005_H9							whole_specimen			
BGE_TOL-BGEP-005_H10							whole_specimen			
BGE_TOL-BGEP-005_H11							whole_specimen			
BGE_TOL-BGEP-006_A1							whole_specimen			
BGE_TOL-BGEP-006_A2							whole_specimen			
BGE_TOL-BGEP-006_A3							whole_specimen			
BGE_TOL-BGEP-006_A4							whole_specimen			
BGE_TOL-BGEP-006_A5							whole_specimen			
BGE_TOL-BGEP-006_A6							whole_specimen			
BGE_TOL-BGEP-006_A7							whole_specimen			
