ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	112	582	Reduviidae	BBIOP2434-24_r_1.3_s_50	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	110	384	Reduviidae	BBIOP2434-24_r_1.3_s_100	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	51	180		BBIOP2434-24_r_1.5_s_50	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	50	126		BBIOP2434-24_r_1.5_s_100	Chilothorax lineolatus	0
3	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2435-24_r_1_s_50	Chilothorax lineolatus	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2435-24_r_1_s_100	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2435-24_r_1.3_s_50	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2435-24_r_1.3_s_100	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1524	Scarabaeidae	BBIOP2435-24_r_1.5_s_50	Chilothorax lineolatus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1524	Scarabaeidae	BBIOP2435-24_r_1.5_s_100	Chilothorax lineolatus	0
4	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2436-24_r_1_s_50	Chilothorax paykulli	0
2	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2436-24_r_1_s_100	Chilothorax paykulli	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2436-24_r_1.3_s_50	Chilothorax paykulli	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2436-24_r_1.3_s_100	Chilothorax paykulli	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	651	1500	Scarabaeidae	BBIOP2436-24_r_1.5_s_50	Chilothorax paykulli	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	651	1497	Scarabaeidae	BBIOP2436-24_r_1.5_s_100	Chilothorax paykulli	0
32	75	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	653	1536	Scarabaeidae	BBIOP2437-24_r_1_s_50	Chilothorax paykulli	0
9	22	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1431	Scarabaeidae,Trogidae	BBIOP2437-24_r_1_s_100	Chilothorax paykulli	0
13	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1488	Scarabaeidae	BBIOP2437-24_r_1.3_s_50	Chilothorax paykulli	0
6	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	593	1317	Scarabaeidae	BBIOP2437-24_r_1.3_s_100	Chilothorax paykulli	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	643	1410	Scarabaeidae,Lonchopteridae,Muscidae	BBIOP2437-24_r_1.5_s_50	Chilothorax paykulli	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	549	1176	Dytiscidae,Staphylinidae,Scarabaeidae,Trogidae,Syrphidae,Muscidae,Nymphalidae	BBIOP2437-24_r_1.5_s_100	Chilothorax paykulli	0
40	90	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1536	Scarabaeidae	BBIOP2438-24_r_1_s_50	Esymus merdarius	0
37	73	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1482	Scarabaeidae	BBIOP2438-24_r_1_s_100	Esymus merdarius	0
6	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	643	1470	Scarabaeidae,Tephritidae	BBIOP2438-24_r_1.3_s_50	Esymus merdarius	0
12	18	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	605	1221	Scarabaeidae	BBIOP2438-24_r_1.3_s_100	Esymus merdarius	0
4	10	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	599	1380	Staphylinidae,Scarabaeidae,Geotrupidae	BBIOP2438-24_r_1.5_s_50	Esymus merdarius	0
1	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	525	1140	Scarabaeidae	BBIOP2438-24_r_1.5_s_100	Esymus merdarius	0
21	57	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	652	1506	Peltidae,Derodontidae	BBIOP2439-24_r_1_s_50	Eudolus quadriguttatus	0
21	54	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	652	1404	Scarabaeidae,Chloropidae,Milichiidae	BBIOP2439-24_r_1_s_100	Eudolus quadriguttatus	0
25	42	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	597	1365	Scarabaeidae,Drosophilidae,Muscidae,Calliphoridae	BBIOP2439-24_r_1.3_s_50	Eudolus quadriguttatus	0
31	40	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	587	1329	Scarabaeidae	BBIOP2439-24_r_1.3_s_100	Eudolus quadriguttatus	0
10	13	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	597	1320	Scarabaeidae	BBIOP2439-24_r_1.5_s_50	Eudolus quadriguttatus	0
10	13	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	548	1182	Scarabaeidae	BBIOP2439-24_r_1.5_s_100	Eudolus quadriguttatus	0
20	67	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1536	Scarabaeidae	BBIOP2440-24_r_1_s_50	Eudolus quadriguttatus	0
11	43	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1536	Staphylinidae,Scarabaeidae,Drosophilidae,Geometridae	BBIOP2440-24_r_1_s_100	Eudolus quadriguttatus	0
12	22	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1536	Staphylinidae,Scarabaeidae	BBIOP2440-24_r_1.3_s_50	Eudolus quadriguttatus	0
19	25	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1533	Scarabaeidae	BBIOP2440-24_r_1.3_s_100	Eudolus quadriguttatus	0
8	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	631	1467	Scarabaeidae,Geotrupidae	BBIOP2440-24_r_1.5_s_50	Eudolus quadriguttatus	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	623	1455	Scarabaeidae,Geotrupidae	BBIOP2440-24_r_1.5_s_100	Eudolus quadriguttatus	0
13	67	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2441-24_r_1_s_50	Euorodalus tersus	0
4	48	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	653	1527	Scarabaeidae	BBIOP2441-24_r_1_s_100	Euorodalus tersus	0
3	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae,Geotrupidae	BBIOP2441-24_r_1.3_s_50	Euorodalus tersus	0
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1521	Scarabaeidae	BBIOP2441-24_r_1.3_s_100	Euorodalus tersus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1467	Scarabaeidae,Muscidae	BBIOP2441-24_r_1.5_s_50	Euorodalus tersus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1458	Scarabaeidae	BBIOP2441-24_r_1.5_s_100	Euorodalus tersus	0
16	27	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2442-24_r_1_s_50	Euorodalus tersus	0
7	16	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2442-24_r_1_s_100	Euorodalus tersus	0
6	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2442-24_r_1.3_s_50	Euorodalus tersus	0
5	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2442-24_r_1.3_s_100	Euorodalus tersus	0
7	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1497	Scarabaeidae	BBIOP2442-24_r_1.5_s_50	Euorodalus tersus	0
8	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	651	1482	Scarabaeidae	BBIOP2442-24_r_1.5_s_100	Euorodalus tersus	0
22	50	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	641	1518	Hydrophilidae,Scarabaeidae	BBIOP2443-24_r_1_s_50	Heptaulacus algarbiensis	0
6	22	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	599	1476	Hydrophilidae,Hydraenidae,Scarabaeidae,Lucanidae,Cerambycidae	BBIOP2443-24_r_1_s_100	Heptaulacus algarbiensis	0
11	22	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	611	1458	Staphylinidae,Scarabaeidae	BBIOP2443-24_r_1.3_s_50	Heptaulacus algarbiensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	581	1326	Staphylinidae,Scarabaeidae,Ptinidae	BBIOP2443-24_r_1.3_s_100	Heptaulacus algarbiensis	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	612	1275	Staphylinidae,Scarabaeidae,Ptinidae	BBIOP2443-24_r_1.5_s_50	Heptaulacus algarbiensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	579	1113	Staphylinidae,Scarabaeidae,Ptinidae	BBIOP2443-24_r_1.5_s_100	Heptaulacus algarbiensis	0
25	117	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	646	1521	Scarabaeidae,Hybosoridae	BBIOP2444-24_r_1_s_50	Heptaulacus algarbiensis	0
30	87	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	611	1437	Dytiscidae,Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2444-24_r_1_s_100	Heptaulacus algarbiensis	0
33	45	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1452	Staphylinidae,Buprestidae,Elateridae,Drosophilidae,Tephritidae	BBIOP2444-24_r_1.3_s_50	Heptaulacus algarbiensis	0
30	44	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	605	1350	Scarabaeidae,Tephritidae	BBIOP2444-24_r_1.3_s_100	Heptaulacus algarbiensis	0
8	11	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1365	Hydraenidae,Scarabaeidae	BBIOP2444-24_r_1.5_s_50	Heptaulacus algarbiensis	0
5	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	596	1272	Staphylinidae,Scarabaeidae,Geotrupidae	BBIOP2444-24_r_1.5_s_100	Heptaulacus algarbiensis	0
23	50	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Dytiscidae,Hydrophilidae,Hydraenidae,Scarabaeidae,Geotrupidae,Eulichadidae	BBIOP2445-24_r_1_s_50	Heptaulacus brancoi	0
18	38	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Helophoridae,Hydraenidae,Scarabaeidae,Geotrupidae,Syrphidae	BBIOP2445-24_r_1_s_100	Heptaulacus brancoi	0
2	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2445-24_r_1.3_s_50	Heptaulacus brancoi	0
5	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2445-24_r_1.3_s_100	Heptaulacus brancoi	0
2	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1491	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2445-24_r_1.5_s_50	Heptaulacus brancoi	0
2	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1422	Staphylinidae,Scarabaeidae	BBIOP2445-24_r_1.5_s_100	Heptaulacus brancoi	0
14	34	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Staphylinidae,Culicidae,Tephritidae	BBIOP2446-24_r_1_s_50	Heptaulacus brancoi	0
6	15	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Hydraenidae,Scarabaeidae	BBIOP2446-24_r_1_s_100	Heptaulacus brancoi	0
6	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1494	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2446-24_r_1.3_s_50	Heptaulacus brancoi	0
10	10	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1476	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2446-24_r_1.3_s_100	Heptaulacus brancoi	0
2	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1452	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2446-24_r_1.5_s_50	Heptaulacus brancoi	0
2	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1452	Staphylinidae,Scarabaeidae	BBIOP2446-24_r_1.5_s_100	Heptaulacus brancoi	0
4	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	614	1377	Scarabaeidae,Cerambycidae,Nolidae,Geometridae	BBIOP2447-24_r_1_s_50	Heptaulacus testudinarius	0
9	16	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	513	1218	Acrididae,Scarabaeidae	BBIOP2447-24_r_1_s_100	Heptaulacus testudinarius	0
5	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	179	888	Blattidae,Scarabaeidae,Cerambycidae	BBIOP2447-24_r_1.3_s_50	Heptaulacus testudinarius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	165	786	Scarabaeidae	BBIOP2447-24_r_1.3_s_100	Heptaulacus testudinarius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	74	384	Blattidae,Scarabaeidae,Cerambycidae	BBIOP2447-24_r_1.5_s_50	Heptaulacus testudinarius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	50	294	Scarabaeidae	BBIOP2447-24_r_1.5_s_100	Heptaulacus testudinarius	0
3	39	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1536	Scarabaeidae	BBIOP2448-24_r_1_s_50	Liothorax wilsonae	0
1	51	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	642	1518	Scarabaeidae	BBIOP2448-24_r_1_s_100	Liothorax wilsonae	0
7	12	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	612	1485	Epimetopidae,Staphylinidae,Hydraenidae,Scarabaeidae,Geotrupidae,Corydalidae	BBIOP2448-24_r_1.3_s_50	Liothorax wilsonae	0
5	10	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	520	1386	Scarabaeidae,Trogidae,Corydalidae	BBIOP2448-24_r_1.3_s_100	Liothorax wilsonae	0
5	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	588	1293	Rhaphidophoridae,Helophoridae,Staphylinidae,Scarabaeidae	BBIOP2448-24_r_1.5_s_50	Liothorax wilsonae	0
7	8	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	505	1125	Scarabaeidae,Geotrupidae	BBIOP2448-24_r_1.5_s_100	Liothorax wilsonae	0
16	62	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1536	Scarabaeidae	BBIOP2449-24_r_1_s_50	Liothorax wilsonae	1
35	72	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1446	Scarabaeidae	BBIOP2449-24_r_1_s_100	Liothorax wilsonae	1
14	23	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1500	Dytiscidae,Hydrophilidae,Scarabaeidae,Nitidulidae,Syrphidae,Psilidae,Tachinidae	BBIOP2449-24_r_1.3_s_50	Liothorax wilsonae	1
30	32	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	652	1395	Scarabaeidae	BBIOP2449-24_r_1.3_s_100	Liothorax wilsonae	1
0	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1440	Scarabaeidae	BBIOP2449-24_r_1.5_s_50	Liothorax wilsonae	0
12	12	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	647	1311	Hydraenidae,Scarabaeidae	BBIOP2449-24_r_1.5_s_100	Liothorax wilsonae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2450-24_r_1_s_50	Mecynodes striatulus	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2450-24_r_1_s_100	Mecynodes striatulus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2450-24_r_1.3_s_50	Mecynodes striatulus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2450-24_r_1.3_s_100	Mecynodes striatulus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1512	Scarabaeidae	BBIOP2450-24_r_1.5_s_50	Mecynodes striatulus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1509	Scarabaeidae	BBIOP2450-24_r_1.5_s_100	Mecynodes striatulus	0
9	29	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	648	1425	Acrididae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BBIOP2451-24_r_1_s_50	Mecynodes striatulus	0
10	35	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	627	1356	Acrididae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BBIOP2451-24_r_1_s_100	Mecynodes striatulus	0
1	13	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	319	999	Reduviidae	BBIOP2451-24_r_1.3_s_50	Mecynodes striatulus	0
0	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	294	891	Reduviidae	BBIOP2451-24_r_1.3_s_100	Mecynodes striatulus	0
6	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	151	642	Acrididae,Reduviidae	BBIOP2451-24_r_1.5_s_50	Mecynodes striatulus	0
6	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	148	510	Acrididae,Reduviidae	BBIOP2451-24_r_1.5_s_100	Mecynodes striatulus	0
20	28	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Silphidae,Scarabaeidae	BBIOP2452-24_r_1_s_50	Melinopterus abeillei	0
12	22	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2452-24_r_1_s_100	Melinopterus abeillei	0
4	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2452-24_r_1.3_s_50	Melinopterus abeillei	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2452-24_r_1.3_s_100	Melinopterus abeillei	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2452-24_r_1.5_s_50	Melinopterus abeillei	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2452-24_r_1.5_s_100	Melinopterus abeillei	0
26	81	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	652	1533	Tettigoniidae,Scarabaeidae,Vespidae	BBIOP2453-24_r_1_s_50	Melinopterus abeillei	0
26	67	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Tettigoniidae,Perlidae,Scarabaeidae,Ulidiidae,Vespidae	BBIOP2453-24_r_1_s_100	Melinopterus abeillei	0
20	42	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1527	Scarabaeidae,Trogidae	BBIOP2453-24_r_1.3_s_50	Melinopterus abeillei	0
11	23	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1416	Tettigoniidae,Staphylinidae,Scarabaeidae,Elmidae,Psychodidae,Ulidiidae,Vespidae	BBIOP2453-24_r_1.3_s_100	Melinopterus abeillei	0
0	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	570	1374	Scarabaeidae	BBIOP2453-24_r_1.5_s_50	Melinopterus abeillei	0
